Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
GABRD,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3 (GABA(A) receptor subunit gamma-3) (GABAAR subunit gamma-3),,"FUNCTION: Gamma subunit of the heteropentameric ligand-gated chloride channel gated by gamma-aminobutyric acid (GABA), a major inhibitory neurotransmitter in the brain (By similarity). GABA-gated chloride channels, also named GABA(A) receptors (GABAAR), consist of five subunits arranged around a central pore and contain GABA active binding site(s) located at the alpha and beta subunit interface(s) (By similarity). When activated by GABA, GABAARs selectively allow the flow of chloride across the cell membrane down their electrochemical gradient (By similarity). {ECO:0000250|UniProtKB:P18507, ECO:0000250|UniProtKB:P28473}.",,,GABA-A receptor activity [GO:0004890]; GABA-gated chloride ion channel activity [GO:0022851]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315],,CHEMBL3885573;CHEMBL3885577;
GABRD,Q16445,Gamma-aminobutyric acid receptor subunit alpha-6 (GABA(A) receptor subunit alpha-6) (GABAAR subunit alpha-6),,"FUNCTION: Alpha subunit of the heteropentameric ligand-gated chloride channel gated by gamma-aminobutyric acid (GABA), a major inhibitory neurotransmitter in the brain (PubMed:8632757). GABA-gated chloride channels, also named GABA(A) receptors (GABAAR), consist of five subunits arranged around a central pore and contain GABA active binding site(s) located at the alpha and beta subunit interface(s) (By similarity). When activated by GABA, GABAARs selectively allow the flow of chloride anions across the cell membrane down their electrochemical gradient (By similarity). Alpha-6/GABRA6 subunits are found at both synaptic and extrasynaptic sites (PubMed:8632757). Chloride influx into the postsynaptic neuron following GABAAR opening decreases the neuron ability to generate a new action potential, thereby reducing nerve transmission (By similarity). Extrasynaptic alpha-6-containing receptors contribute to the tonic GABAergic inhibition. Alpha-6 subunits are also present on glutamatergic synapses (By similarity). {ECO:0000250|UniProtKB:P08219, ECO:0000250|UniProtKB:P14867, ECO:0000250|UniProtKB:P30191, ECO:0000269|PubMed:8632757}.",,,benzodiazepine receptor activity [GO:0008503]; GABA-A receptor activity [GO:0004890]; GABA-gated chloride ion channel activity [GO:0022851]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315],,CHEMBL2579;
GABRD,P34903,Gamma-aminobutyric acid receptor subunit alpha-3 (GABA(A) receptor subunit alpha-3) (GABAAR subunit alpha-3),,"FUNCTION: Alpha subunit of the heteropentameric ligand-gated chloride channel gated by gamma-aminobutyric acid (GABA), a major inhibitory neurotransmitter in the brain (PubMed:16412217, PubMed:29053855). GABA-gated chloride channels, also named GABA(A) receptors (GABAAR), consist of five subunits arranged around a central pore and contain GABA active binding site(s) located at the alpha and beta subunit interface(s) (By similarity). When activated by GABA, GABAARs selectively allow the flow of chloride anions across the cell membrane down their electrochemical gradient (PubMed:16412217, PubMed:29053855). Chloride influx into the postsynaptic neuron following GABAAR opening decreases the neuron ability to generate a new action potential, thereby reducing nerve transmission (PubMed:16412217, PubMed:29053855). {ECO:0000250|UniProtKB:P14867, ECO:0000269|PubMed:16412217, ECO:0000269|PubMed:29053855}.",,,benzodiazepine receptor activity [GO:0008503]; GABA-A receptor activity [GO:0004890]; GABA-gated chloride ion channel activity [GO:0022851],"DISEASE: Epilepsy, X-linked 2, with or without impaired intellectual development and dysmorphic features (EPILX2) [MIM:301091]: A neurologic disorder characterized by variable combinations of epileptic seizure, and a varying degree of intellectual disability and developmental delay. Some patients have dysmorphic facial features or mild skeletal anomalies. In general, males are more severely affected than females, although there is evidence for incomplete penetrance in both sexes. {ECO:0000269|PubMed:29053855}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL3026;
GABRD,P18505,Gamma-aminobutyric acid receptor subunit beta-1 (GABA(A) receptor subunit beta-1) (GABAAR subunit beta-1),,"FUNCTION: Beta subunit of the heteropentameric ligand-gated chloride channel gated by gamma-aminobutyric acid (GABA), a major inhibitory neurotransmitter in the brain (PubMed:10449790, PubMed:16412217, PubMed:26950270). GABA-gated chloride channels, also named GABA(A) receptors (GABAAR), consist of five subunits arranged around a central pore and contain one or two GABA active binding sites located at the alpha and beta subunit interfaces, depending on subunit composition (By similarity). When activated by GABA, GABAARs selectively allow the flow of chloride anions across the cell membrane down their electrochemical gradient (PubMed:10449790, PubMed:16412217, PubMed:26950270). Chloride influx into the postsynaptic neuron following GABAAR opening decreases the neuron ability to generate a new action potential, thereby reducing nerve transmission (PubMed:16412217, PubMed:26950270). Beta-containing GABAARs can simultaneously bind GABA and histamine where histamine binds at the interface of two neighboring beta subunits, which may be involved in the regulation of sleep and wakefulness (By similarity). {ECO:0000250|UniProtKB:P15431, ECO:0000250|UniProtKB:P28472, ECO:0000269|PubMed:10449790, ECO:0000269|PubMed:16412217, ECO:0000269|PubMed:26950270}.",,,G protein-coupled neurotransmitter receptor activity involved in regulation of presynaptic membrane potential [GO:0150047]; GABA receptor binding [GO:0050811]; GABA-A receptor activity [GO:0004890]; GABA-gated chloride ion channel activity [GO:0022851]; ligand-gated monoatomic ion channel activity [GO:0015276]; ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential [GO:0099507]; neurotransmitter receptor activity [GO:0030594]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315],"DISEASE: Developmental and epileptic encephalopathy 45 (DEE45) [MIM:617153]: A form of epileptic encephalopathy, a heterogeneous group of severe early-onset epilepsies characterized by refractory seizures, neurodevelopmental impairment, and poor prognosis. Development is normal prior to seizure onset, after which cognitive and motor delays become apparent. {ECO:0000269|PubMed:23934111, ECO:0000269|PubMed:26950270, ECO:0000269|PubMed:27273810}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4558;
GABRD,P31644,Gamma-aminobutyric acid receptor subunit alpha-5 (GABA(A) receptor subunit alpha-5) (GABAAR subunit alpha-5),,"FUNCTION: Alpha subunit of the heteropentameric ligand-gated chloride channel gated by gamma-aminobutyric acid (GABA), a major inhibitory neurotransmitter in the brain (PubMed:14993607, PubMed:29961870, PubMed:30140029, PubMed:31056671). GABA-gated chloride channels, also named GABA(A) receptors (GABAAR), consist of five subunits arranged around a central pore and contain GABA active binding site(s) located at the alpha and beta subunit interface(s) (PubMed:30140029). When activated by GABA, GABAARs selectively allow the flow of chloride anions across the cell membrane down their electrochemical gradient (PubMed:14993607, PubMed:30140029). GABAARs containing alpha-5/GABRA5 subunits are mainly extrasynaptic and contribute to the tonic GABAergic inhibition in the hippocampus (By similarity). Extrasynaptic alpha-5-containing GABAARs in CA1 pyramidal neurons play a role in learning and memory processes (By similarity). {ECO:0000250|UniProtKB:Q8BHJ7, ECO:0000269|PubMed:14993607, ECO:0000269|PubMed:29961870, ECO:0000269|PubMed:30140029, ECO:0000269|PubMed:31056671}.",,,GABA receptor binding [GO:0050811]; GABA-A receptor activity [GO:0004890]; GABA-gated chloride ion channel activity [GO:0022851]; ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential [GO:0099507]; signaling receptor activity [GO:0038023]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315],"DISEASE: Developmental and epileptic encephalopathy 79 (DEE79) [MIM:618559]: A form of epileptic encephalopathy, a heterogeneous group of severe early-onset epilepsies characterized by refractory seizures, neurodevelopmental impairment, and poor prognosis. Development is normal prior to seizure onset, after which cognitive and motor delays become apparent. DEE79 is an autosomal dominant form characterized by onset of refractory seizures in the first months of life. Brain imaging may show hypomyelination, cerebral atrophy and thinning of the corpus callosum. {ECO:0000269|PubMed:29961870, ECO:0000269|PubMed:31056671}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL5112;
GABRD,P47869,Gamma-aminobutyric acid receptor subunit alpha-2 (GABA(A) receptor subunit alpha-2) (GABAAR subunit alpha-2),,"FUNCTION: Alpha subunit of the heteropentameric ligand-gated chloride channel gated by gamma-aminobutyric acid (GABA), a major inhibitory neurotransmitter in the brain (PubMed:10449790, PubMed:29961870, PubMed:31032849). GABA-gated chloride channels, also named GABA(A) receptors (GABAAR), consist of five subunits arranged around a central pore and contain GABA active binding site(s) located at the alpha and beta subunit interfaces (By similarity). When activated by GABA, GABAARs selectively allow the flow of chloride anions across the cell membrane down their electrochemical gradient (PubMed:10449790). Chloride influx into the postsynaptic neuron following GABAAR opening decreases the neuron ability to generate a new action potential, thereby reducing nerve transmission (By similarity). The alpha-2 subunit exhibits synaptogenic activity together with beta-2 and very little to no activity together with beta-3, the gamma-2 subunit being necessary but not sufficient to induce rapid synaptic contacts formation (By similarity). {ECO:0000250|UniProtKB:P10063, ECO:0000250|UniProtKB:P14867, ECO:0000250|UniProtKB:P26048, ECO:0000269|PubMed:10449790, ECO:0000269|PubMed:29961870, ECO:0000269|PubMed:31032849}.",,,benzodiazepine receptor activity [GO:0008503]; GABA-A receptor activity [GO:0004890]; GABA-gated chloride ion channel activity [GO:0022851]; ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential [GO:0099507]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315],"DISEASE: Developmental and epileptic encephalopathy 78 (DEE78) [MIM:618557]: A form of epileptic encephalopathy, a heterogeneous group of severe early-onset epilepsies characterized by refractory seizures, neurodevelopmental impairment, and poor prognosis. Development is normal prior to seizure onset, after which cognitive and motor delays become apparent. DEE78 is an autosomal dominant form characterized by onset of refractory seizures in the first days or months of life. Clinical features include severe developmental delay, hypotonia, microcephaly, cortical visual impairment and profound intellectual disability. Some patients manifest a less severe phenotype characterized by pharmacoresponsive epilepsy, autism spectrum disorder and moderate intellectual disability. {ECO:0000269|PubMed:29422393, ECO:0000269|PubMed:29961870, ECO:0000269|PubMed:31032849}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4956;
GABRD,P47870,Gamma-aminobutyric acid receptor subunit beta-2 (GABA(A) receptor subunit beta-2) (GABAAR subunit beta-2),,"FUNCTION: Beta subunit of the heteropentameric ligand-gated chloride channel gated by gamma-aminobutyric acid (GABA), a major inhibitory neurotransmitter in the brain (PubMed:19763268, PubMed:27789573, PubMed:29950725, PubMed:8264558). GABA-gated chloride channels, also named GABA(A) receptors (GABAAR), consist of five subunits arranged around a central pore and contain GABA active binding site(s) located at the alpha and beta subunit interface(s) (PubMed:29950725). When activated by GABA, GABAARs selectively allow the flow of chloride anions across the cell membrane down their electrochemical gradient (By similarity). Chloride influx into the postsynaptic neuron following GABAAR opening decreases the neuron ability to generate a new action potential, thereby reducing nerve transmission (By similarity). GABAARs containing alpha-1 and beta-2 or -3 subunits exhibit synaptogenic activity; the gamma-2 subunit being necessary but not sufficient to induce rapid synaptic contacts formation (PubMed:23909897, PubMed:25489750). Extrasynaptic beta-2 receptors contribute to the tonic GABAergic inhibition (By similarity). Beta-containing GABAARs can simultaneously bind GABA and histamine where histamine binds at the interface of two neighboring beta subunits, which may be involved in the regulation of sleep and wakefulness (By similarity). {ECO:0000250|UniProtKB:P08219, ECO:0000250|UniProtKB:P63138, ECO:0000269|PubMed:19763268, ECO:0000269|PubMed:23909897, ECO:0000269|PubMed:25489750, ECO:0000269|PubMed:27789573, ECO:0000269|PubMed:29950725, ECO:0000269|PubMed:8264558}.",,,chloride channel activity [GO:0005254]; GABA-A receptor activity [GO:0004890]; GABA-gated chloride ion channel activity [GO:0022851]; neurotransmitter receptor activity [GO:0030594]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315],"DISEASE: Epileptic encephalopathy, infantile or early childhood, 2 (IECEE2) [MIM:617829]: A form of epileptic encephalopathy, a heterogeneous group of severe childhood onset epilepsies characterized by refractory seizures, neurodevelopmental impairment, and poor prognosis. Development is normal prior to seizure onset, after which cognitive and motor delays become apparent. IECEE2 is an autosomal dominant condition with variable age at seizure onset, ranging from early infancy to 6 years. {ECO:0000269|PubMed:25124326, ECO:0000269|PubMed:27789573, ECO:0000269|PubMed:29100083}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL1920;
GABRD,P14867,Gamma-aminobutyric acid receptor subunit alpha-1 (GABA(A) receptor subunit alpha-1) (GABAAR subunit alpha-1),,"FUNCTION: Alpha subunit of the heteropentameric ligand-gated chloride channel gated by Gamma-aminobutyric acid (GABA), a major inhibitory neurotransmitter in the brain (PubMed:23909897, PubMed:25489750, PubMed:29950725, PubMed:30602789). GABA-gated chloride channels, also named GABA(A) receptors (GABAAR), consist of five subunits arranged around a central pore and contain GABA active binding site(s) located at the alpha and beta subunit interface(s) (PubMed:29950725, PubMed:30602789). When activated by GABA, GABAARs selectively allow the flow of chloride anions across the cell membrane down their electrochemical gradient (PubMed:23909897, PubMed:29950725, PubMed:30602789). Alpha-1/GABRA1-containing GABAARs are largely synaptic (By similarity). Chloride influx into the postsynaptic neuron following GABAAR opening decreases the neuron ability to generate a new action potential, thereby reducing nerve transmission (By similarity). GABAARs containing alpha-1 and beta-2 or -3 subunits exhibit synaptogenic activity; the gamma-2 subunit being necessary but not sufficient to induce rapid synaptic contacts formation (PubMed:23909897, PubMed:25489750). GABAARs function also as histamine receptor where histamine binds at the interface of two neighboring beta subunits and potentiates GABA response (By similarity). GABAARs containing alpha, beta and epsilon subunits also permit spontaneous chloride channel activity while preserving the structural information required for GABA-gated openings (By similarity). Alpha-1-mediated plasticity in the orbitofrontal cortex regulates context-dependent action selection (By similarity). Together with rho subunits, may also control neuronal and glial GABAergic transmission in the cerebellum (By similarity). {ECO:0000250|UniProtKB:P08219, ECO:0000250|UniProtKB:P62812, ECO:0000250|UniProtKB:P62813, ECO:0000269|PubMed:23909897, ECO:0000269|PubMed:25489750, ECO:0000269|PubMed:29950725, ECO:0000269|PubMed:30602789}.",,,GABA-A receptor activity [GO:0004890]; GABA-gated chloride ion channel activity [GO:0022851]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315],"DISEASE: Epilepsy, childhood absence 4 (ECA4) [MIM:611136]: A subtype of idiopathic generalized epilepsy characterized by an onset at age 6-7 years, frequent absence seizures (several per day) and bilateral, synchronous, symmetric 3-Hz spike waves on EEG. Tonic-clonic seizures often develop in adolescence. Absence seizures may either remit or persist into adulthood. {ECO:0000269|PubMed:16718694}. Note=Disease susceptibility is associated with variants affecting the gene represented in this entry.; DISEASE: Epilepsy, idiopathic generalized 13 (EIG13) [MIM:611136]: A disorder characterized by recurring generalized seizures in the absence of detectable brain lesions and/or metabolic abnormalities. Generalized seizures arise diffusely and simultaneously from both hemispheres of the brain. Seizure types include juvenile myoclonic seizures, absence seizures, and generalized tonic-clonic seizures. {ECO:0000269|PubMed:21714819}. Note=Disease susceptibility is associated with variants affecting the gene represented in this entry.; DISEASE: Juvenile myoclonic epilepsy 5 (EJM5) [MIM:611136]: A subtype of idiopathic generalized epilepsy. Patients have afebrile seizures only, with onset in adolescence (rather than in childhood) and myoclonic jerks which usually occur after awakening and are triggered by sleep deprivation and fatigue. {ECO:0000269|PubMed:11992121}. Note=Disease susceptibility is associated with variants affecting the gene represented in this entry.; DISEASE: Developmental and epileptic encephalopathy 19 (DEE19) [MIM:615744]: A severe neurologic disorder characterized by onset of seizures in the first months of life and usually associated with EEG abnormalities. Affected infants have convulsive seizures (hemiclonic or generalized) that are often prolonged and triggered by fever. Other seizure types include focal, myoclonic, absence seizures, and drop attacks. Development is normal in the first year of life with later slowing and intellectual disability. {ECO:0000269|PubMed:24623842, ECO:0000269|PubMed:27864847}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL1962;
GABRD,P18507,Gamma-aminobutyric acid receptor subunit gamma-2 (GABA(A) receptor subunit gamma-2) (GABAAR subunit gamma-2),,"FUNCTION: Gamma subunit of the heteropentameric ligand-gated chloride channel gated by gamma-aminobutyric acid (GABA), a major inhibitory neurotransmitter in the brain (PubMed:14993607, PubMed:16412217, PubMed:23909897, PubMed:2538761, PubMed:25489750, PubMed:27864268, PubMed:29950725, PubMed:30602789). GABA-gated chloride channels, also named GABA(A) receptors (GABAAR), consist of five subunits arranged around a central pore and contain GABA active binding site(s) located at the alpha and beta subunit interface(s) (PubMed:29950725, PubMed:30602789). When activated by GABA, GABAARs selectively allow the flow of chloride anions across the cell membrane down their electrochemical gradient (PubMed:14993607, PubMed:16412217, PubMed:2538761, PubMed:27864268, PubMed:29950725, PubMed:30602789). Gamma-2/GABRG2-containing GABAARs are found at both synaptic and extrasynaptic sites (By similarity). Chloride influx into the postsynaptic neuron following GABAAR opening decreases the neuron ability to generate a new action potential, thereby reducing nerve transmission (By similarity). GABAARs containing alpha-1 and beta-2 or -3 subunits exhibit synaptogenic activity; the gamma-2 subunit being necessary but not sufficient to induce rapid synaptic contacts formation (PubMed:23909897, PubMed:25489750). Extrasynaptic gamma-2-containing receptors contribute to the tonic GABAergic inhibition (By similarity). GABAARs function also as histamine receptor where histamine binds at the interface of two neighboring beta subunits and potentiates GABA response in a gamma-2 subunit-controlled manner (By similarity). {ECO:0000250|UniProtKB:P08219, ECO:0000250|UniProtKB:P18508, ECO:0000250|UniProtKB:P22723, ECO:0000269|PubMed:14993607, ECO:0000269|PubMed:16412217, ECO:0000269|PubMed:23909897, ECO:0000269|PubMed:2538761, ECO:0000269|PubMed:25489750, ECO:0000269|PubMed:27864268, ECO:0000269|PubMed:29950725, ECO:0000269|PubMed:30602789}.",,,benzodiazepine receptor activity [GO:0008503]; chloride channel activity [GO:0005254]; GABA-A receptor activity [GO:0004890]; GABA-gated chloride ion channel activity [GO:0022851]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315],"DISEASE: Developmental and epileptic encephalopathy 74 (DEE74) [MIM:618396]: A form of epileptic encephalopathy, a heterogeneous group of severe early-onset epilepsies characterized by refractory seizures, neurodevelopmental impairment, and poor prognosis. Development is normal prior to seizure onset, after which cognitive and motor delays become apparent. DEE74 is an autosomal dominant form with onset in the first year of life. {ECO:0000269|PubMed:27864268}. Note=The gene represented in this entry is involved in disease pathogenesis.; DISEASE: Epilepsy, childhood absence 2 (ECA2) [MIM:607681]: A subtype of idiopathic generalized epilepsy characterized by an onset at age 6-7 years, frequent absence seizures (several per day) and bilateral, synchronous, symmetric 3-Hz spike waves on EEG. Tonic-clonic seizures often develop in adolescence. Some individuals manifest febrile seizures. Absence seizures may either remit or persist into adulthood. {ECO:0000269|PubMed:11326275}. Note=Disease susceptibility is associated with variants affecting the gene represented in this entry.; DISEASE: Febrile seizures, familial, 8 (FEB8) [MIM:607681]: Seizures associated with febrile episodes in childhood without any evidence of intracranial infection or defined pathologic or traumatic cause. It is a common condition, affecting 2-5% of children aged 3 months to 5 years. The majority are simple febrile seizures (generally defined as generalized onset, single seizures with a duration of less than 30 minutes). Complex febrile seizures are characterized by focal onset, duration greater than 30 minutes, and/or more than one seizure in a 24 hour period. The likelihood of developing epilepsy following simple febrile seizures is low. Complex febrile seizures are associated with a moderately increased incidence of epilepsy. {ECO:0000269|PubMed:16924025}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Generalized epilepsy with febrile seizures plus 3 (GEFSP3) [MIM:607681]: A rare autosomal dominant, familial condition with incomplete penetrance and large intrafamilial variability. Patients display febrile seizures persisting sometimes beyond the age of 6 years and/or a variety of afebrile seizure types. This disease combines febrile seizures, generalized seizures often precipitated by fever at age 6 years or more, and partial seizures, with a variable degree of severity. {ECO:0000269|PubMed:11326274, ECO:0000269|PubMed:23708187}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL2094120;CHEMBL2094121;CHEMBL2094122;CHEMBL2094130;CHEMBL2095172;CHEMBL2095190;CHEMBL2111339;CHEMBL2111366;CHEMBL2111370;CHEMBL2111392;CHEMBL2111413;CHEMBL4523638;CHEMBL4523640;CHEMBL4523641;CHEMBL5291949;CHEMBL5303741;
GABRD,Q9UMX0,Ubiquilin-1 (Protein linking IAP with cytoskeleton 1) (PLIC-1) (hPLIC-1),DA41 PLIC1,"FUNCTION: Plays an important role in the regulation of different protein degradation mechanisms and pathways including ubiquitin-proteasome system (UPS), autophagy and endoplasmic reticulum-associated protein degradation (ERAD) pathway. Mediates the proteasomal targeting of misfolded or accumulated proteins for degradation by binding (via UBA domain) to their polyubiquitin chains and by interacting (via ubiquitin-like domain) with the subunits of the proteasome (PubMed:15147878). Plays a role in the ERAD pathway via its interaction with ER-localized proteins UBXN4, VCP and HERPUD1 and may form a link between the polyubiquitinated ERAD substrates and the proteasome (PubMed:18307982, PubMed:19822669). Involved in the regulation of macroautophagy and autophagosome formation; required for maturation of autophagy-related protein LC3 from the cytosolic form LC3-I to the membrane-bound form LC3-II and may assist in the maturation of autophagosomes to autolysosomes by mediating autophagosome-lysosome fusion (PubMed:19148225, PubMed:20529957, PubMed:23459205). Negatively regulates the TICAM1/TRIF-dependent toll-like receptor signaling pathway by decreasing the abundance of TICAM1 via the autophagic pathway (PubMed:21695056). Promotes the ubiquitination and lysosomal degradation of ORAI1, consequently down-regulating the ORAI1-mediated Ca2+ mobilization (PubMed:23307288). Suppresses the maturation and proteasomal degradation of amyloid beta A4 protein (A4) by stimulating the lysine 63 (K63)-linked polyubiquitination. Delays the maturation of A4 by sequestering it in the Golgi apparatus and preventing its transport to the cell surface for subsequent processing (By similarity). Ubiquitinates BCL2L10 and thereby stabilizes protein abundance (PubMed:22233804). {ECO:0000250|UniProtKB:Q9JJP9, ECO:0000269|PubMed:18307982, ECO:0000269|PubMed:19148225, ECO:0000269|PubMed:19822669, ECO:0000269|PubMed:20529957, ECO:0000269|PubMed:21695056, ECO:0000269|PubMed:22233804, ECO:0000269|PubMed:23307288, ECO:0000269|PubMed:23459205, ECO:0000303|PubMed:15147878}.; FUNCTION: [Isoform 1]: Plays a role in unfolded protein response (UPR) by attenuating the induction of UPR-inducible genes, DDTI3/CHOP, HSPA5 and PDIA2 during ER stress (PubMed:18953672). Plays a key role in the regulation of the levels of PSEN1 by targeting its accumulation to aggresomes which may then be removed from cells by autophagocytosis (PubMed:21143716). {ECO:0000269|PubMed:18953672, ECO:0000269|PubMed:21143716}.; FUNCTION: [Isoform 2]: Plays a role in unfolded protein response (UPR) by attenuating the induction of UPR-inducible genes, DDTI3/CHOP, HSPA5 and PDIA2 during ER stress. {ECO:0000269|PubMed:18953672}.; FUNCTION: [Isoform 3]: Plays a role in unfolded protein response (UPR) by attenuating the induction of UPR-inducible genes, DDTI3/CHOP, HSPA5 and PDIA2 during ER stress (PubMed:18953672). Plays a key role in the regulation of the levels of PSEN1 by targeting its accumulation to aggresomes which may then be removed from cells by autophagocytosis (PubMed:21143716). {ECO:0000269|PubMed:18953672, ECO:0000269|PubMed:21143716}.",,,identical protein binding [GO:0042802]; kinase binding [GO:0019900]; polyubiquitin modification-dependent protein binding [GO:0031593],,
GABRD,Q7Z3S9,Notch homolog 2 N-terminal-like protein A (Notch homolog 2 N-terminal-like protein),N2N NOTCH2NL,"FUNCTION: Human-specific protein that promotes neural progenitor proliferation and evolutionary expansion of the brain neocortex by regulating the Notch signaling pathway (PubMed:29561261, PubMed:29856954, PubMed:29856955). Able to promote neural progenitor self-renewal, possibly by down-regulating neuronal differentiation genes, thereby delaying the differentiation of neuronal progenitors and leading to an overall final increase in neuronal production (PubMed:29856954). Acts by enhancing the Notch signaling pathway via two different mechanisms that probably work in parallel to reach the same effect (PubMed:29856954). Enhances Notch signaling pathway in a non-cell-autonomous manner via direct interaction with NOTCH2 (PubMed:29856954). Also promotes Notch signaling pathway in a cell-autonomous manner through inhibition of cis DLL1-NOTCH2 interactions, which promotes neuronal differentiation (By similarity). {ECO:0000250|UniProtKB:P0DPK3, ECO:0000269|PubMed:29561261, ECO:0000269|PubMed:29856954, ECO:0000269|PubMed:29856955}.",,,calcium ion binding [GO:0005509]; Notch binding [GO:0005112],"DISEASE: Note=Defects in NOTCH2NLA may be a cause of chromosome 1q21.1 deletion/duplication syndrome (PubMed:29856954). Deletions of NOTCH2NL (NOTCH2NLA, NOTCH2NLB and/or NOTCH2NLC) are present in patients affected by microcephaly, whereas macrocephaly is observed in patients with NOTCH2NL duplications (PubMed:29856954). {ECO:0000269|PubMed:29856954}.",
GABRD,Q99750,MyoD family inhibitor (Myogenic repressor I-mf),,"FUNCTION: Inhibits the transactivation activity of the Myod family of myogenic factors and represses myogenesis. Acts by associating with Myod family members and retaining them in the cytoplasm by masking their nuclear localization signals. Can also interfere with the DNA-binding activity of Myod family members. Plays an important role in trophoblast and chondrogenic differentiation. Regulates the transcriptional activity of TCF7L1/TCF3 by interacting directly with TCF7L1/TCF3 and preventing it from binding DNA. Binds to the axin complex, resulting in an increase in the level of free beta-catenin. Affects axin regulation of the WNT and JNK signaling pathways (By similarity). {ECO:0000250}.",,,identical protein binding [GO:0042802]; transcription regulator inhibitor activity [GO:0140416],,
GABRD,A0A1W2PPH3,Gamma-aminobutyric acid type A receptor subunit delta,,,,,chloride channel activity [GO:0005254]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890],,
GABRD,A0A1W2PRC4,Gamma-aminobutyric acid type A receptor subunit delta,,,,,chloride channel activity [GO:0005254]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890],,
GABRD,A0A1W2PP88,Gamma-aminobutyric acid type A receptor subunit delta,,,,,chloride channel activity [GO:0005254]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888],,
GABRD,A0A1W2PQR3,Gamma-aminobutyric acid type A receptor subunit delta,,,,,chloride channel activity [GO:0005254]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890],,
GABRD,A0A1W2PRY7,Gamma-aminobutyric acid type A receptor subunit delta,,,,,chloride channel activity [GO:0005254]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890],,
GABRD,A8K496,"cDNA FLJ75677, highly similar to Homo sapiens gamma-aminobutyric acid (GABA) A receptor, delta (GABRD), mRNA",,,,,chloride channel activity [GO:0005254]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890],,
