Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
LARS1,P07814,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) (Cell proliferation-inducing gene 32 protein) (Glutamatyl-prolyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase)],EPRS GLNS PARS QARS QPRS,"FUNCTION: Multifunctional protein which primarily functions within the aminoacyl-tRNA synthetase multienzyme complex, also known as multisynthetase complex. Within the complex it catalyzes the attachment of both L-glutamate and L-proline to their cognate tRNAs in a two-step reaction where the amino acid is first activated by ATP to form a covalent intermediate with AMP. Subsequently, the activated amino acid is transferred to the acceptor end of the cognate tRNA to form L-glutamyl-tRNA(Glu) and L-prolyl-tRNA(Pro) (PubMed:23263184, PubMed:24100331, PubMed:29576217, PubMed:3290852, PubMed:37212275). Upon interferon-gamma stimulation, EPRS1 undergoes phosphorylation, causing its dissociation from the aminoacyl-tRNA synthetase multienzyme complex. It is recruited to form the GAIT complex, which binds to stem loop-containing GAIT elements found in the 3'-UTR of various inflammatory mRNAs, such as ceruloplasmin. The GAIT complex inhibits the translation of these mRNAs, allowing interferon-gamma to redirect the function of EPRS1 from protein synthesis to translation inhibition in specific cell contexts (PubMed:15479637, PubMed:23071094). Furthermore, it can function as a downstream effector in the mTORC1 signaling pathway, by promoting the translocation of SLC27A1 from the cytoplasm to the plasma membrane where it mediates the uptake of long-chain fatty acid by adipocytes. Thereby, EPRS1 also plays a role in fat metabolism and more indirectly influences lifespan (PubMed:28178239). {ECO:0000269|PubMed:15479637, ECO:0000269|PubMed:23071094, ECO:0000269|PubMed:23263184, ECO:0000269|PubMed:24100331, ECO:0000269|PubMed:28178239, ECO:0000269|PubMed:29576217, ECO:0000269|PubMed:3290852, ECO:0000269|PubMed:37212275}.",,,ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; GTPase binding [GO:0051020]; identical protein binding [GO:0042802]; proline-tRNA ligase activity [GO:0004827]; protein homodimerization activity [GO:0042803]; RNA stem-loop binding [GO:0035613]; zinc ion binding [GO:0008270],"DISEASE: Leukodystrophy, hypomyelinating, 15 (HLD15) [MIM:617951]: An autosomal recessive disorder characterized by hypomyelinating leukodystrophy with thinning of the corpus callosum. Clinical features include motor and cognitive impairment appearing in the first or second decade of life, dystonia, ataxia, spasticity, and dysphagia. Most patients develop severe optic atrophy, and some have hearing loss. {ECO:0000269|PubMed:29576217}. Note=The disease may be caused by variants affecting the gene represented in this entry.",CHEMBL3873;
LARS1,Q8N122,Regulatory-associated protein of mTOR (Raptor) (p150 target of rapamycin (TOR)-scaffold protein),KIAA1303 RAPTOR,"FUNCTION: Component of the mechanistic target of rapamycin complex 1 (mTORC1), an evolutionarily conserved central nutrient sensor that stimulates anabolic reactions and macromolecule biosynthesis to promote cellular biomass generation and growth (PubMed:12150925, PubMed:12150926, PubMed:12747827, PubMed:24403073, PubMed:26588989, PubMed:32561715, PubMed:37541260). In response to nutrients, growth factors or amino acids, mTORC1 is recruited to the lysosome membrane and promotes protein, lipid and nucleotide synthesis by phosphorylating several substrates, such as ribosomal protein S6 kinase (RPS6KB1 and RPS6KB2) and EIF4EBP1 (4E-BP1) (PubMed:12150925, PubMed:12150926, PubMed:12747827, PubMed:24403073, PubMed:26588989, PubMed:37541260). In the same time, it inhibits catabolic pathways by phosphorylating the autophagy initiation components ULK1 and ATG13, as well as transcription factor TFEB, a master regulators of lysosomal biogenesis and autophagy (PubMed:12150925, PubMed:12150926, PubMed:12747827, PubMed:24403073, PubMed:32561715, PubMed:37541260). The mTORC1 complex is inhibited in response to starvation and amino acid depletion (PubMed:12150925, PubMed:12150926, PubMed:12747827, PubMed:24403073, PubMed:37541260). Within the mTORC1 complex, RPTOR acts both as a molecular adapter, which (1) mediates recruitment of mTORC1 to lysosomal membranes via interaction with small GTPases Rag (RagA/RRAGA, RagB/RRAGB, RagC/RRAGC and/or RagD/RRAGD), and a (2) substrate-specific adapter, which promotes substrate specificity by binding to TOS motif-containing proteins and direct them towards the active site of the MTOR kinase domain for phosphorylation (PubMed:12747827, PubMed:24403073, PubMed:26588989, PubMed:37541260). mTORC1 complex regulates many cellular processes, such as odontoblast and osteoclast differentiation or neuronal transmission (By similarity). mTORC1 complex in excitatory neuronal transmission is required for the prosocial behavior induced by the psychoactive substance lysergic acid diethylamide (LSD) (By similarity). {ECO:0000250|UniProtKB:Q8K4Q0, ECO:0000269|PubMed:12150925, ECO:0000269|PubMed:12150926, ECO:0000269|PubMed:12747827, ECO:0000269|PubMed:24403073, ECO:0000269|PubMed:26588989, ECO:0000269|PubMed:32561715, ECO:0000269|PubMed:37541260}.",,,14-3-3 protein binding [GO:0071889]; enzyme-substrate adaptor activity [GO:0140767]; protein kinase activator activity [GO:0030295]; protein kinase binding [GO:0019901]; protein serine/threonine kinase inhibitor activity [GO:0030291]; protein-containing complex binding [GO:0044877]; protein-macromolecule adaptor activity [GO:0030674]; small GTPase binding [GO:0031267],,CHEMBL3120040;
LARS1,A0A6I8PRS0,leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase),,,,,aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,B4DER1,leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase),,,,,aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,A0A6I8PLB3,leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase),,,,,aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,A0A6I8PLB8,leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase),,,,,aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,A0A6I8PS05,leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase),,,,,aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,A0A6I8PTV8,leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase),,,,,aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,A0A6I8PL42,leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase),,,,,aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,A0A6I8PRU9,leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase),,,,,aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,A0A6I8PIP7,leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase),,,,,aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,A0A6I8PIV1,leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase),,,,,aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,A0A6I8PIT3,leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase),,,,,aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,A0A6I8PRP1,Leucyl-tRNA synthetase 1,,,,,ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],,
LARS1,A0A140VJW5,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase)",,FUNCTION: Catalyzes the specific attachment of an amino acid to its cognate tRNA in a 2 step reaction: the amino acid (AA) is first activated by ATP to form AA-AMP and then transferred to the acceptor end of the tRNA. {ECO:0000256|ARBA:ARBA00003170}.,,,aspartate-tRNA ligase activity [GO:0004815]; ATP binding [GO:0005524]; nucleic acid binding [GO:0003676],,
PGR,P06401,Progesterone receptor (PR) (Nuclear receptor subfamily 3 group C member 3),NR3C3,"FUNCTION: The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Depending on the isoform, progesterone receptor functions as a transcriptional activator or repressor. {ECO:0000269|PubMed:10757795, ECO:0000269|PubMed:1587864, ECO:0000269|PubMed:37478846, ECO:0000269|PubMed:9407067, ECO:0000305}.; FUNCTION: [Isoform A]: Ligand-dependent transdominant repressor of steroid hormone receptor transcriptional activity including repression of its isoform B, MR and ER. Transrepressional activity may involve recruitment of corepressor NCOR2. {ECO:0000269|PubMed:7969170, ECO:0000269|PubMed:8180103, ECO:0000269|PubMed:8264658, ECO:0000305, ECO:0000305|PubMed:10757795}.; FUNCTION: [Isoform B]: Transcriptional activator of several progesteron-dependent promoters in a variety of cell types. Involved in activation of SRC-dependent MAPK signaling on hormone stimulation. {ECO:0000269|PubMed:7969170}.; FUNCTION: [Isoform 4]: Increases mitochondrial membrane potential and cellular respiration upon stimulation by progesterone.",,,"ATPase binding [GO:0051117]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; enzyme binding [GO:0019899]; estrogen response element binding [GO:0034056]; G protein-coupled receptor activity [GO:0004930]; identical protein binding [GO:0042802]; nuclear receptor activity [GO:0004879]; nuclear steroid receptor activity [GO:0003707]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; signaling receptor binding [GO:0005102]; steroid binding [GO:0005496]; transcription coactivator binding [GO:0001223]; zinc ion binding [GO:0008270]",,CHEMBL208;
PGR,Q00403,Transcription initiation factor IIB (EC 2.3.1.48) (General transcription factor TFIIB) (S300-II),TF2B TFIIB,"FUNCTION: General transcription factor that plays a role in transcription initiation by RNA polymerase II (Pol II). Involved in the pre-initiation complex (PIC) formation and Pol II recruitment at promoter DNA (PubMed:12931194, PubMed:1517211, PubMed:1876184, PubMed:1946368, PubMed:27193682, PubMed:3029109, PubMed:3818643, PubMed:7601352, PubMed:8413225, PubMed:8515820, PubMed:8516311, PubMed:8516312, PubMed:9420329). Together with the TATA box-bound TBP forms the core initiation complex and provides a bridge between TBP and the Pol II-TFIIF complex (PubMed:8413225, PubMed:8504927, PubMed:8515820, PubMed:8516311, PubMed:8516312). Released from the PIC early following the onset of transcription during the initiation and elongation transition and reassociates with TBP during the next transcription cycle (PubMed:7601352). Associates with chromatin to core promoter-specific regions (PubMed:12931194, PubMed:24441171). Binds to two distinct DNA core promoter consensus sequence elements in a TBP-independent manner; these IIB-recognition elements (BREs) are localized immediately upstream (BREu), 5'-[GC][GC][GA]CGCC-3', and downstream (BREd), 5'-[GA]T[TGA][TG][GT][TG][TG]-3', of the TATA box element (PubMed:10619841, PubMed:16230532, PubMed:7675079, PubMed:9420329). Modulates transcription start site selection (PubMed:10318856). Exhibits also autoacetyltransferase activity that contributes to the activated transcription (PubMed:12931194). {ECO:0000269|PubMed:10318856, ECO:0000269|PubMed:10619841, ECO:0000269|PubMed:12931194, ECO:0000269|PubMed:1517211, ECO:0000269|PubMed:16230532, ECO:0000269|PubMed:1876184, ECO:0000269|PubMed:1946368, ECO:0000269|PubMed:24441171, ECO:0000269|PubMed:27193682, ECO:0000269|PubMed:3029109, ECO:0000269|PubMed:3818643, ECO:0000269|PubMed:7601352, ECO:0000269|PubMed:7675079, ECO:0000269|PubMed:8413225, ECO:0000269|PubMed:8504927, ECO:0000269|PubMed:8515820, ECO:0000269|PubMed:8516311, ECO:0000269|PubMed:8516312, ECO:0000269|PubMed:9420329}.",,,acetyltransferase activity [GO:0016407]; DNA-binding transcription factor binding [GO:0140297]; histone H2AK5 acetyltransferase activity [GO:0043999]; histone H2AK9 acetyltransferase activity [GO:0044012]; histone H2BK12 acetyltransferase activity [GO:0044015]; histone H2BK5 acetyltransferase activity [GO:0044014]; histone H3K122 acetyltransferase activity [GO:0140908]; histone H3K14 acetyltransferase activity [GO:0036408]; histone H3K18 acetyltransferase activity [GO:0043993]; histone H3K23 acetyltransferase activity [GO:0043994]; histone H3K27 acetyltransferase activity [GO:0044017]; histone H3K36 acetyltransferase activity [GO:0044018]; histone H3K4 acetyltransferase activity [GO:0044016]; histone H3K56 acetyltransferase activity [GO:0032931]; histone H3K9 acetyltransferase activity [GO:0043992]; histone H4K12 acetyltransferase activity [GO:0043997]; histone H4K16 acetyltransferase activity [GO:0046972]; histone H4K5 acetyltransferase activity [GO:0043995]; histone H4K8 acetyltransferase activity [GO:0043996]; nuclear thyroid hormone receptor binding [GO:0046966]; promoter-specific chromatin binding [GO:1990841]; RNA polymerase II complex binding [GO:0000993]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; RNA polymerase II general transcription initiation factor activity [GO:0016251]; TBP-class protein binding [GO:0017025]; zinc ion binding [GO:0008270],,
