Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
EPHA7,P07333,Macrophage colony-stimulating factor 1 receptor (CSF-1 receptor) (CSF-1-R) (CSF-1R) (M-CSF-R) (EC 2.7.10.1) (Proto-oncogene c-Fms) (CD antigen CD115),FMS,"FUNCTION: Tyrosine-protein kinase that acts as a cell-surface receptor for CSF1 and IL34 and plays an essential role in the regulation of survival, proliferation and differentiation of hematopoietic precursor cells, especially mononuclear phagocytes, such as macrophages and monocytes. Promotes the release of pro-inflammatory chemokines in response to IL34 and CSF1, and thereby plays an important role in innate immunity and in inflammatory processes. Plays an important role in the regulation of osteoclast proliferation and differentiation, the regulation of bone resorption, and is required for normal bone and tooth development. Required for normal male and female fertility, and for normal development of milk ducts and acinar structures in the mammary gland during pregnancy. Promotes reorganization of the actin cytoskeleton, regulates formation of membrane ruffles, cell adhesion and cell migration, and promotes cancer cell invasion. Activates several signaling pathways in response to ligand binding, including the ERK1/2 and the JNK pathway (PubMed:20504948, PubMed:30982609). Phosphorylates PIK3R1, PLCG2, GRB2, SLA2 and CBL. Activation of PLCG2 leads to the production of the cellular signaling molecules diacylglycerol and inositol 1,4,5-trisphosphate, that then lead to the activation of protein kinase C family members, especially PRKCD. Phosphorylation of PIK3R1, the regulatory subunit of phosphatidylinositol 3-kinase, leads to activation of the AKT1 signaling pathway. Activated CSF1R also mediates activation of the MAP kinases MAPK1/ERK2 and/or MAPK3/ERK1, and of the SRC family kinases SRC, FYN and YES1. Activated CSF1R transmits signals both via proteins that directly interact with phosphorylated tyrosine residues in its intracellular domain, or via adapter proteins, such as GRB2. Promotes activation of STAT family members STAT3, STAT5A and/or STAT5B. Promotes tyrosine phosphorylation of SHC1 and INPP5D/SHIP-1. Receptor signaling is down-regulated by protein phosphatases, such as INPP5D/SHIP-1, that dephosphorylate the receptor and its downstream effectors, and by rapid internalization of the activated receptor. In the central nervous system, may play a role in the development of microglia macrophages (PubMed:30982608). {ECO:0000269|PubMed:12882960, ECO:0000269|PubMed:15117969, ECO:0000269|PubMed:16170366, ECO:0000269|PubMed:16337366, ECO:0000269|PubMed:16648572, ECO:0000269|PubMed:17121910, ECO:0000269|PubMed:18467591, ECO:0000269|PubMed:18814279, ECO:0000269|PubMed:19193011, ECO:0000269|PubMed:19934330, ECO:0000269|PubMed:20489731, ECO:0000269|PubMed:20504948, ECO:0000269|PubMed:20829061, ECO:0000269|PubMed:30982608, ECO:0000269|PubMed:30982609, ECO:0000269|PubMed:7683918}.","ACT_SITE 778; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10028""",,ATP binding [GO:0005524]; boss receptor activity [GO:0008288]; brain-derived neurotrophic factor receptor activity [GO:0060175]; cytokine binding [GO:0019955]; epidermal growth factor receptor activity [GO:0005006]; fibroblast growth factor receptor activity [GO:0005007]; GPI-linked ephrin receptor activity [GO:0005004]; growth factor binding [GO:0019838]; hepatocyte growth factor receptor activity [GO:0005008]; histone H2AXY142 kinase activity [GO:0140801]; histone H3Y41 kinase activity [GO:0035401]; insulin receptor activity [GO:0005009]; insulin-like growth factor receptor activity [GO:0005010]; macrophage colony-stimulating factor receptor activity [GO:0005011]; placental growth factor receptor activity [GO:0036332]; platelet-derived growth factor alpha-receptor activity [GO:0005018]; platelet-derived growth factor beta-receptor activity [GO:0005019]; protein homodimerization activity [GO:0042803]; protein phosphatase binding [GO:0019903]; protein tyrosine kinase activity [GO:0004713]; protein tyrosine kinase collagen receptor activity [GO:0038062]; stem cell factor receptor activity [GO:0005020]; transmembrane-ephrin receptor activity [GO:0005005]; vascular endothelial growth factor receptor activity [GO:0005021],"DISEASE: Note=Aberrant expression of CSF1 or CSF1R can promote cancer cell proliferation, invasion and formation of metastases. Overexpression of CSF1 or CSF1R is observed in a significant percentage of breast, ovarian, prostate, and endometrial cancers.; DISEASE: Note=Aberrant expression of CSF1 or CSF1R may play a role in inflammatory diseases, such as rheumatoid arthritis, glomerulonephritis, atherosclerosis, and allograft rejection.; DISEASE: Leukoencephalopathy, hereditary diffuse, with spheroids 1 (HDLS1) [MIM:221820]: An autosomal dominant adult-onset rapidly progressive neurodegenerative disorder characterized by variable behavioral, cognitive, and motor changes. Patients often die of dementia within 6 years of onset. Brain imaging shows patchy abnormalities in the cerebral white matter, predominantly affecting the frontal and parietal lobes. {ECO:0000269|PubMed:22197934, ECO:0000269|PubMed:23408870, ECO:0000269|PubMed:24336230, ECO:0000269|PubMed:24532199}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Brain abnormalities, neurodegeneration, and dysosteosclerosis (BANDDOS) [MIM:618476]: An autosomal recessive disease with variable manifestations. Main features are brain malformations with calcifying leukoencephalopathy, progressive neurodegeneration, and bone sclerotic features. The age at onset ranges from infancy to early adulthood. Neurologic features include loss of previous motor and language skills, cognitive impairment, spasticity, and focal seizures. Brain imaging shows periventricular white matter abnormalities and calcifications, large cisterna magna or Dandy-Walker malformation, and sometimes agenesis of the corpus callosum. {ECO:0000269|PubMed:30982608, ECO:0000269|PubMed:30982609}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL1844;
EPHA7,P29317,Ephrin type-A receptor 2 (EC 2.7.10.1) (Epithelial cell kinase) (Tyrosine-protein kinase receptor ECK),ECK,"FUNCTION: Receptor tyrosine kinase which binds promiscuously membrane-bound ephrin-A family ligands residing on adjacent cells, leading to contact-dependent bidirectional signaling into neighboring cells. The signaling pathway downstream of the receptor is referred to as forward signaling while the signaling pathway downstream of the ephrin ligand is referred to as reverse signaling. Activated by the ligand ephrin-A1/EFNA1 regulates migration, integrin-mediated adhesion, proliferation and differentiation of cells. Regulates cell adhesion and differentiation through DSG1/desmoglein-1 and inhibition of the ERK1/ERK2 (MAPK3/MAPK1, respectively) signaling pathway. May also participate in UV radiation-induced apoptosis and have a ligand-independent stimulatory effect on chemotactic cell migration. During development, may function in distinctive aspects of pattern formation and subsequently in development of several fetal tissues. Involved for instance in angiogenesis, in early hindbrain development and epithelial proliferation and branching morphogenesis during mammary gland development. Engaged by the ligand ephrin-A5/EFNA5 may regulate lens fiber cells shape and interactions and be important for lens transparency development and maintenance. With ephrin-A2/EFNA2 may play a role in bone remodeling through regulation of osteoclastogenesis and osteoblastogenesis. {ECO:0000269|PubMed:10655584, ECO:0000269|PubMed:16236711, ECO:0000269|PubMed:18339848, ECO:0000269|PubMed:19573808, ECO:0000269|PubMed:20679435, ECO:0000269|PubMed:20861311, ECO:0000269|PubMed:23358419, ECO:0000269|PubMed:26158630, ECO:0000269|PubMed:27385333}.; FUNCTION: (Microbial infection) Acts as a receptor for hepatitis C virus (HCV) in hepatocytes and facilitates its cell entry. Mediates HCV entry by promoting the formation of the CD81-CLDN1 receptor complexes that are essential for HCV entry and by enhancing membrane fusion of cells expressing HCV envelope glycoproteins. {ECO:0000269|PubMed:21516087}.; FUNCTION: Acts as a receptor for human cytomegalovirus (HCMV) to mediate viral entry and fusion in glioblastoma cells. {ECO:0000269|PubMed:37146061}.","ACT_SITE 739; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10028""",,ATP binding [GO:0005524]; boss receptor activity [GO:0008288]; brain-derived neurotrophic factor receptor activity [GO:0060175]; cadherin binding [GO:0045296]; epidermal growth factor receptor activity [GO:0005006]; fibroblast growth factor receptor activity [GO:0005007]; GPI-linked ephrin receptor activity [GO:0005004]; growth factor binding [GO:0019838]; hepatocyte growth factor receptor activity [GO:0005008]; histone H2AXY142 kinase activity [GO:0140801]; histone H3Y41 kinase activity [GO:0035401]; insulin receptor activity [GO:0005009]; insulin-like growth factor receptor activity [GO:0005010]; macrophage colony-stimulating factor receptor activity [GO:0005011]; molecular function activator activity [GO:0140677]; placental growth factor receptor activity [GO:0036332]; platelet-derived growth factor alpha-receptor activity [GO:0005018]; platelet-derived growth factor beta-receptor activity [GO:0005019]; protein tyrosine kinase collagen receptor activity [GO:0038062]; stem cell factor receptor activity [GO:0005020]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; transmembrane-ephrin receptor activity [GO:0005005]; vascular endothelial growth factor receptor activity [GO:0005021]; virus receptor activity [GO:0001618],"DISEASE: Cataract 6, multiple types (CTRCT6) [MIM:116600]: An opacification of the crystalline lens of the eye that frequently results in visual impairment or blindness. Opacities vary in morphology, are often confined to a portion of the lens, and may be static or progressive. CTRCT6 includes posterior polar and age-related cortical cataracts, among others. Posterior polar cataract is a subcapsular opacity, usually disk-shaped, located at the back of the lens. Age-related cortical cataract is a developmental punctate opacity restricted to the cortex. The cataract is white or cerulean, increases in number with age, but rarely affects vision. {ECO:0000269|PubMed:19005574, ECO:0000269|PubMed:19306328, ECO:0000269|PubMed:19649315, ECO:0000269|PubMed:22570727}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Note=Overexpressed in several cancer types and promotes malignancy. {ECO:0000269|PubMed:19573808}.",CHEMBL2068;
EPHA7,Q9NRD5,PRKCA-binding protein (Protein interacting with C kinase 1) (Protein kinase C-alpha-binding protein),PRKCABP,"FUNCTION: Probable adapter protein that bind to and organize the subcellular localization of a variety of membrane proteins containing some PDZ recognition sequence. Involved in the clustering of various receptors, possibly by acting at the receptor internalization level. Plays a role in synaptic plasticity by regulating the trafficking and internalization of AMPA receptors. May be regulated upon PRKCA activation. May regulate ASIC1/ASIC3 channel. Regulates actin polymerization by inhibiting the actin-nucleating activity of the Arp2/3 complex; the function is competitive with nucleation promoting factors and is linked to neuronal morphology regulation and AMPA receptor (AMPAR) endocytosis. Via interaction with the Arp2/3 complex involved in regulation of synaptic plasicity of excitatory synapses and required for spine shrinkage during long-term depression (LTD). Involved in regulation of astrocyte morphology, antagonistic to Arp2/3 complex activator WASL/N-WASP function. {ECO:0000269|PubMed:20403402}.",,,actin filament binding [GO:0051015]; Arp2/3 complex binding [GO:0071933]; G protein-coupled receptor binding [GO:0001664]; identical protein binding [GO:0042802]; membrane curvature sensor activity [GO:0140090]; metal ion binding [GO:0046872]; phospholipid binding [GO:0005543]; protein domain specific binding [GO:0019904]; protein kinase C binding [GO:0005080]; signaling receptor binding [GO:0005102],,
EPHA7,Q5TGI4,Sterile alpha motif domain-containing protein 5 (SAM domain-containing protein 5),SAMDC1,,,,,,
EPHA7,A0A7P0TBL4,receptor protein-tyrosine kinase (EC 2.7.10.1),,,,,ATP binding [GO:0005524]; ephrin receptor activity [GO:0005003],,
EPHA7,A0A7P0TA58,receptor protein-tyrosine kinase (EC 2.7.10.1),,,"ACT_SITE 682; /note=""Proton acceptor""; /evidence=""ECO:0000256|PIRSR:PIRSR000666-1""",,ATP binding [GO:0005524]; ephrin receptor activity [GO:0005003],,
EPHA7,L8EAA4,Alternative protein EPHA7,,,,,,,
EPHA7,A0A7P0TB85,EPH receptor A7,,,,,ATP binding [GO:0005524]; ephrin receptor activity [GO:0005003],,
EPHA7,A0A7P0T9G1,EPH receptor A7,,,,,ATP binding [GO:0005524]; ephrin receptor activity [GO:0005003],,
EPHA7,A0A7P0T9L5,EPH receptor A7,,,,,ATP binding [GO:0005524]; ephrin receptor activity [GO:0005003],,
EPHA7,A0A7P0T9V9,EPH receptor A7,,,,,ATP binding [GO:0005524]; ephrin receptor activity [GO:0005003],,
EPHA7,F6V107,PRKCA-binding protein (Protein interacting with C kinase 1) (Protein kinase C-alpha-binding protein),,"FUNCTION: Probable adapter protein that bind to and organize the subcellular localization of a variety of membrane proteins containing some PDZ recognition sequence. Involved in the clustering of various receptors, possibly by acting at the receptor internalization level. Plays a role in synaptic plasticity by regulating the trafficking and internalization of AMPA receptors. May be regulated upon PRKCA activation. May regulate ASIC1/ASIC3 channel. Regulates actin polymerization by inhibiting the actin-nucleating activity of the Arp2/3 complex; the function is competitive with nucleation promoting factors and is linked to neuronal morphology regulation and AMPA receptor (AMPAR) endocytosis. Via interaction with the Arp2/3 complex involved in regulation of synaptic plasicity of excitatory synapses and required for spine shrinkage during long-term depression (LTD). Involved in regulation of astrocyte morphology, antagonistic to Arp2/3 complex activator WASL/N-WASP function. {ECO:0000256|ARBA:ARBA00033721}.",,,actin binding [GO:0003779]; protein domain specific binding [GO:0019904],,
EPHA7,B3KM22,PRKCA-binding protein (Protein interacting with C kinase 1) (Protein kinase C-alpha-binding protein),,"FUNCTION: Probable adapter protein that bind to and organize the subcellular localization of a variety of membrane proteins containing some PDZ recognition sequence. Involved in the clustering of various receptors, possibly by acting at the receptor internalization level. Plays a role in synaptic plasticity by regulating the trafficking and internalization of AMPA receptors. May be regulated upon PRKCA activation. May regulate ASIC1/ASIC3 channel. Regulates actin polymerization by inhibiting the actin-nucleating activity of the Arp2/3 complex; the function is competitive with nucleation promoting factors and is linked to neuronal morphology regulation and AMPA receptor (AMPAR) endocytosis. Via interaction with the Arp2/3 complex involved in regulation of synaptic plasicity of excitatory synapses and required for spine shrinkage during long-term depression (LTD). Involved in regulation of astrocyte morphology, antagonistic to Arp2/3 complex activator WASL/N-WASP function. {ECO:0000256|ARBA:ARBA00033721}.",,,actin binding [GO:0003779]; kinase activity [GO:0016301]; protein domain specific binding [GO:0019904],,
EPHA7,Q53HE0,PRKCA-binding protein (Protein interacting with C kinase 1) (Protein kinase C-alpha-binding protein),,"FUNCTION: Probable adapter protein that bind to and organize the subcellular localization of a variety of membrane proteins containing some PDZ recognition sequence. Involved in the clustering of various receptors, possibly by acting at the receptor internalization level. Plays a role in synaptic plasticity by regulating the trafficking and internalization of AMPA receptors. May be regulated upon PRKCA activation. May regulate ASIC1/ASIC3 channel. Regulates actin polymerization by inhibiting the actin-nucleating activity of the Arp2/3 complex; the function is competitive with nucleation promoting factors and is linked to neuronal morphology regulation and AMPA receptor (AMPAR) endocytosis. Via interaction with the Arp2/3 complex involved in regulation of synaptic plasicity of excitatory synapses and required for spine shrinkage during long-term depression (LTD). Involved in regulation of astrocyte morphology, antagonistic to Arp2/3 complex activator WASL/N-WASP function. {ECO:0000256|ARBA:ARBA00033721}.",,,actin binding [GO:0003779]; kinase activity [GO:0016301]; protein domain specific binding [GO:0019904],,
EPHA7,B2R7U1,Ephrin-A1,,"FUNCTION: Cell surface GPI-bound ligand for Eph receptors, a family of receptor tyrosine kinases which are crucial for migration, repulsion and adhesion during neuronal, vascular and epithelial development. Binds promiscuously Eph receptors residing on adjacent cells, leading to contact-dependent bidirectional signaling into neighboring cells. Plays an important role in angiogenesis and tumor neovascularization. The recruitment of VAV2, VAV3 and PI3-kinase p85 subunit by phosphorylated EPHA2 is critical for EFNA1-induced RAC1 GTPase activation and vascular endothelial cell migration and assembly. Exerts anti-oncogenic effects in tumor cells through activation and down-regulation of EPHA2. Activates EPHA2 by inducing tyrosine phosphorylation which leads to its internalization and degradation. Acts as a negative regulator in the tumorigenesis of gliomas by down-regulating EPHA2 and FAK. Can evoke collapse of embryonic neuronal growth cone and regulates dendritic spine morphogenesis. {ECO:0000256|ARBA:ARBA00037186}.",,,ephrin receptor binding [GO:0046875],,
CPA6,Q8N4T0,Carboxypeptidase A6 (EC 3.4.17.-),CPAH,"FUNCTION: May be involved in the proteolytic inactivation of enkephalins and neurotensin in some brain areas. May convert inactive angiotensin I into the biologically active angiotensin II (PubMed:18178555). Releases a C-terminal amino acid, with preference for large hydrophobic C-terminal amino acids and shows only very weak activity toward small amino acids and histidine (PubMed:20855895). {ECO:0000269|PubMed:18178555, ECO:0000269|PubMed:20855895}.","ACT_SITE 398; /note=""Proton donor/acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01379""",,metallocarboxypeptidase activity [GO:0004181]; zinc ion binding [GO:0008270],"DISEASE: Note=A chromosomal aberration involving CPA6 was found in a patient with Duane retraction syndrome. Translocation t(6;8)(q26;q13).; DISEASE: Epilepsy, familial temporal lobe, 5 (ETL5) [MIM:614417]: A focal form of epilepsy characterized by recurrent seizures that arise from foci within the temporal lobe. Seizures are usually accompanied by sensory symptoms, most often auditory in nature. {ECO:0000269|PubMed:21922598}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Febrile seizures, familial, 11 (FEB11) [MIM:614418]: Seizures associated with febrile episodes in childhood without any evidence of intracranial infection or defined pathologic or traumatic cause. It is a common condition, affecting 2-5% of children aged 3 months to 5 years. The majority are simple febrile seizures (generally defined as generalized onset, single seizures with a duration of less than 30 minutes). Complex febrile seizures are characterized by focal onset, duration greater than 30 minutes, and/or more than one seizure in a 24 hour period. The likelihood of developing epilepsy following simple febrile seizures is low. Complex febrile seizures are associated with a moderately increased incidence of epilepsy. {ECO:0000269|PubMed:21922598}. Note=The disease is caused by variants affecting the gene represented in this entry.",
CPA6,P11509,"Cytochrome P450 2A6 (EC 1.14.14.-) (1,4-cineole 2-exo-monooxygenase) (CYPIIA6) (Coumarin 7-hydroxylase) (Cytochrome P450 IIA3) (Cytochrome P450(I))",CYP2A3,"FUNCTION: Exhibits a high coumarin 7-hydroxylase activity. Can act in the hydroxylation of the anti-cancer drugs cyclophosphamide and ifosphamide. Competent in the metabolic activation of aflatoxin B1. Constitutes the major nicotine C-oxidase. Acts as a 1,4-cineole 2-exo-monooxygenase. Possesses low phenacetin O-deethylation activity. {ECO:0000269|PubMed:11695850, ECO:0000269|PubMed:16086027, ECO:0000269|PubMed:17125252, ECO:0000269|PubMed:18779312, ECO:0000269|PubMed:1889415, ECO:0000269|PubMed:1944238}.",,,"arachidonate epoxygenase activity [GO:0008392]; coumarin 7-hydroxylase activity [GO:0008389]; enzyme binding [GO:0019899]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen [GO:0016712]",,CHEMBL5282;
PRDM10,Q9NQV6,PR domain zinc finger protein 10 (EC 2.1.1.-) (PR domain-containing protein 10) (Tristanin),KIAA1231 PFM7 TRIS,FUNCTION: Acts as a transcriptional activator of FLNC expression. {ECO:0000269|PubMed:36440963}.,,,DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168],"DISEASE: Birt-Hogg-Dube syndrome 2 (BHD2) [MIM:620459]: A form of Birt-Hogg-Dube syndrome, a rare genodermatosis usually manifesting in adulthood and characterized by multiple fibrofolliculomas, trichodiscomas, and acrochordons. Patients with this syndrome have an increased susceptibility to develop renal cell carcinoma, lung cysts, and spontaneous pneumothorax. BHD2 inheritance is autosomal dominant. {ECO:0000269|PubMed:36440963}. Note=The disease may be caused by variants affecting the gene represented in this entry.",CHEMBL5214863;
PRDM10,Q04864,Proto-oncogene c-Rel,,"FUNCTION: Proto-oncogene that may play a role in differentiation and lymphopoiesis. NF-kappa-B is a pleiotropic transcription factor which is present in almost all cell types and is involved in many biological processed such as inflammation, immunity, differentiation, cell growth, tumorigenesis and apoptosis. NF-kappa-B is a homo- or heterodimeric complex formed by the Rel-like domain-containing proteins RELA/p65, RELB, NFKB1/p105, NFKB1/p50, REL and NFKB2/p52. The dimers bind at kappa-B sites in the DNA of their target genes and the individual dimers have distinct preferences for different kappa-B sites that they can bind with distinguishable affinity and specificity. Different dimer combinations act as transcriptional activators or repressors, respectively. NF-kappa-B is controlled by various mechanisms of post-translational modification and subcellular compartmentalization as well as by interactions with other cofactors or corepressors. NF-kappa-B complexes are held in the cytoplasm in an inactive state complexed with members of the NF-kappa-B inhibitor (I-kappa-B) family. In a conventional activation pathway, I-kappa-B is phosphorylated by I-kappa-B kinases (IKKs) in response to different activators, subsequently degraded thus liberating the active NF-kappa-B complex which translocates to the nucleus. The NF-kappa-B heterodimer RELA/p65-c-Rel is a transcriptional activator.",,,"DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]","DISEASE: Immunodeficiency 92 (IMD92) [MIM:619652]: An autosomal recessive disorder characterized by recurrent bacterial, viral, fungal, or parasitic infections appearing in infancy or early childhood. Patient lymphocytes show defects in both T- and B-cell proliferation, cytokine secretion, and overall function, and there is also evidence of dysfunction of NK, certain antigen-presenting cells, and myeloid subsets. {ECO:0000269|PubMed:31103457, ECO:0000269|PubMed:34623332}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4296310;
PRDM10,Q96N53,Putative uncharacterized protein encoded by LINC00167 (PRDM10-DT divergent transcript),C11orf37 LINC00167 NCRNA00167,,,,,,
PRDM10,A0A2Z2E6H7,PR domain zinc finger protein 10 (PR domain-containing protein 10),,,,,DNA binding [GO:0003677]; metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168],,
PRDM10,B7ZL72,PR domain zinc finger protein 10 (PR domain-containing protein 10),,,,,DNA binding [GO:0003677]; metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168],,
PRDM10,E9PLV1,PR domain zinc finger protein 10 (PR domain-containing protein 10),,,,,DNA binding [GO:0003677]; metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168],,
PRDM10,E9PIB4,PR/SET domain 10,,,,,,,
PRDM10,E9PS52,PR/SET domain 10,,,,,,,
ABCC6,O95255,ATP-binding cassette sub-family C member 6 (EC 7.6.2.-) (EC 7.6.2.3) (Anthracycline resistance-associated protein) (Multi-specific organic anion transporter E) (MOAT-E) (Multidrug resistance-associated protein 6),ARA MRP6,"FUNCTION: [Isoform 1]: ATP-dependent transporter of the ATP-binding cassette (ABC) family that actively extrudes physiological compounds, and xenobiotics from cells. Mediates ATP-dependent transport of glutathione conjugates such as leukotriene-c4 (LTC4) and N-ethylmaleimide S-glutathione (NEM-GS) (in vitro), and an anionic cyclopentapeptide endothelin antagonist, BQ-123 (PubMed:11880368, PubMed:12414644). May contribute to regulate the transport of organic compounds in testes across the blood-testis-barrier (Probable). Does not appear to actively transport drugs outside the cell. Confers low levels of cellular resistance to etoposide, teniposide, anthracyclines and cisplatin (PubMed:12414644). {ECO:0000269|PubMed:11880368, ECO:0000269|PubMed:12414644, ECO:0000305|PubMed:35307651}.; FUNCTION: [Isoform 1]: Mediates the release of nucleoside triphosphates, predominantly ATP, into the circulation, where it is rapidly converted into AMP and the mineralization inhibitor inorganic pyrophosphate (PPi) by the ecto-enzyme ectonucleotide pyrophosphatase phosphodiesterase 1 (ENPP1), therefore playing a role in PPi homeostasis. {ECO:0000269|PubMed:24277820, ECO:0000269|PubMed:24969777}.; FUNCTION: [Isoform 2]: Inhibits TNF-alpha-mediated apoptosis through blocking one or more caspases. {ECO:0000269|PubMed:23912081}.",,,ABC-type glutathione S-conjugate transporter activity [GO:0015431]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled inorganic anion transmembrane transporter activity [GO:0043225]; ATPase-coupled transmembrane transporter activity [GO:0042626],"DISEASE: Pseudoxanthoma elasticum (PXE) [MIM:264800]: A multisystem disorder characterized by accumulation of mineralized and fragmented elastic fibers in the skin, vascular walls, and Burch membrane in the eye. Clinically, patients exhibit characteristic lesions of the posterior segment of the eye including peau d'orange, angioid streaks, and choroidal neovascularizations, of the skin including soft, ivory colored papules in a reticular pattern that predominantly affect the neck and large flexor surfaces, and of the cardiovascular system with peripheral and coronary arterial occlusive disease as well as gastrointestinal bleedings. {ECO:0000269|PubMed:10811882, ECO:0000269|PubMed:10835642, ECO:0000269|PubMed:10954200, ECO:0000269|PubMed:11427982, ECO:0000269|PubMed:11536079, ECO:0000269|PubMed:11702217, ECO:0000269|PubMed:11880368, ECO:0000269|PubMed:15086542, ECO:0000269|PubMed:15098239, ECO:0000269|PubMed:15459974, ECO:0000269|PubMed:16086317, ECO:0000269|PubMed:17617515, ECO:0000269|PubMed:19339160, ECO:0000269|PubMed:20034067, ECO:0000269|PubMed:24277820, ECO:0000269|PubMed:25615550, ECO:0000269|PubMed:30154241}. Note=The disease is caused by variants affecting the gene represented in this entry. Homozygous or compound heterozygous ABCC6 mutations have been found in the overwhelming majority of cases. Individuals carrying heterozygous mutations express limited manifestations of the pseudoxanthoma elasticum phenotype.; DISEASE: Arterial calcification of infancy, generalized, 2 (GACI2) [MIM:614473]: A severe autosomal recessive disorder characterized by calcification of the internal elastic lamina of muscular arteries and stenosis due to myointimal proliferation. The disorder is often fatal within the first 6 months of life because of myocardial ischemia resulting in refractory heart failure. {ECO:0000269|PubMed:22209248}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL2073661;
ABCC6,Q9H1B5,Xylosyltransferase 2 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase II) (XT-II) (XylT-II),XT2,"FUNCTION: Catalyzes the first step in the biosynthesis of chondroitin sulfate, heparan sulfate and dermatan sulfate proteoglycans, such as DCN. Transfers D-xylose from UDP-D-xylose to specific serine residues of the core protein. {ECO:0000269|PubMed:17189265, ECO:0000269|PubMed:26027496}.",,"PATHWAY: Glycan metabolism; chondroitin sulfate biosynthesis. {ECO:0000269|PubMed:17189265}.; PATHWAY: Glycan metabolism; heparan sulfate biosynthesis. {ECO:0000269|PubMed:17189265, ECO:0000269|PubMed:26027496}.",magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; protein xylosyltransferase activity [GO:0030158],"DISEASE: Spondyloocular syndrome (SOS) [MIM:605822]: A syndrome characterized by cataract, loss of vision due to retinal detachment, facial dysmorphism, facial hypotonia, normal height with disproportional short trunk, osteoporosis, immobile spine with thoracic kyphosis and reduced lumbal lordosis. {ECO:0000269|PubMed:26027496}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Pseudoxanthoma elasticum (PXE) [MIM:264800]: A multisystem disorder characterized by accumulation of mineralized and fragmented elastic fibers in the skin, vascular walls, and Burch membrane in the eye. Clinically, patients exhibit characteristic lesions of the posterior segment of the eye including peau d'orange, angioid streaks, and choroidal neovascularizations, of the skin including soft, ivory colored papules in a reticular pattern that predominantly affect the neck and large flexor surfaces, and of the cardiovascular system with peripheral and coronary arterial occlusive disease as well as gastrointestinal bleedings. {ECO:0000269|PubMed:16571645}. Note=The gene represented in this entry acts as a disease modifier. PXE patients carrying causative ABCC6 mutations, manifest a more severe disease course characterized by earlier onset, frequent skin lesions and higher organ involvement, in the presence of XYLT2 variants. {ECO:0000269|PubMed:16571645}.",
