Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
LCLAT1,C9JA02,Lysocardiolipin acyltransferase 1,,,,,acyltransferase activity [GO:0016746],,
LCLAT1,C9JXY8,Lysocardiolipin acyltransferase 1,,,,,acyltransferase activity [GO:0016746],,
CYP11A1,P05108,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (CYPXIA1) (Cholesterol desmolase) (Cytochrome P450 11A1) (Cytochrome P450(scc))",CYP11A,"FUNCTION: A cytochrome P450 monooxygenase that catalyzes the side-chain hydroxylation and cleavage of cholesterol to pregnenolone, the precursor of most steroid hormones (PubMed:21636783). Catalyzes three sequential oxidation reactions of cholesterol, namely the hydroxylation at C22 followed with the hydroxylation at C20 to yield 20R,22R-hydroxycholesterol that is further cleaved between C20 and C22 to yield the C21-steroid pregnenolone and 4-methylpentanal (PubMed:21636783). Mechanistically, uses molecular oxygen inserting one oxygen atom into a substrate and reducing the second into a water molecule. Two electrons are provided by NADPH via a two-protein mitochondrial transfer system comprising flavoprotein FDXR (adrenodoxin/ferredoxin reductase) and nonheme iron-sulfur protein FDX1 or FDX2 (adrenodoxin/ferredoxin) (PubMed:21636783). {ECO:0000269|PubMed:21636783}.",,PATHWAY: Lipid metabolism; C21-steroid hormone metabolism. {ECO:0000269|PubMed:21636783}.; PATHWAY: Steroid metabolism; cholesterol metabolism. {ECO:0000269|PubMed:21636783}.,cholesterol monooxygenase (side-chain-cleaving) activity [GO:0008386]; heme binding [GO:0020037]; iron ion binding [GO:0005506],"DISEASE: Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR) [MIM:613743]: A rare disorder that can present as acute adrenal insufficiency in infancy or childhood. ACTH and plasma renin activity are elevated and adrenal steroids are inappropriately low or absent; the 46,XY patients have female external genitalia, sometimes with clitoromegaly. The phenotypic spectrum ranges from prematurity, complete underandrogenization, and severe early-onset adrenal failure to term birth with clitoromegaly and later-onset adrenal failure. Patients with congenital adrenal insufficiency do not manifest the massive adrenal enlargement typical of congenital lipoid adrenal hyperplasia. {ECO:0000269|PubMed:11502818, ECO:0000269|PubMed:12161514, ECO:0000269|PubMed:16705068, ECO:0000269|PubMed:18182448, ECO:0000269|PubMed:19116240}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL2033;
CYP11A1,P10109,"Adrenodoxin, mitochondrial (Adrenal ferredoxin) (Ferredoxin-1) (Hepatoredoxin)",ADX,"FUNCTION: Essential for the synthesis of various steroid hormones (PubMed:20547883, PubMed:21636783). Participates in the reduction of mitochondrial cytochrome P450 for steroidogenesis (PubMed:20547883, PubMed:21636783). Transfers electrons from adrenodoxin reductase to CYP11A1, a cytochrome P450 that catalyzes cholesterol side-chain cleavage (PubMed:20547883, PubMed:21636783). Does not form a ternary complex with adrenodoxin reductase and CYP11A1 but shuttles between the two enzymes to transfer electrons (By similarity). {ECO:0000250|UniProtKB:P00257, ECO:0000269|PubMed:20547883, ECO:0000269|PubMed:21636783}.",,,"2 iron, 2 sulfur cluster binding [GO:0051537]; electron transfer activity [GO:0009055]; iron ion binding [GO:0005506]",,
CYP11A1,Q96PN7,Transcriptional-regulating factor 1 (Breast cancer anti-estrogen resistance 2) (Transcriptional-regulating protein 132) (Zinc finger protein rapa) (Zinc finger transcription factor TReP-132),BCAR2 RAPA TREP132,"FUNCTION: Binds DNA and activates transcription of CYP11A1. Interaction with CREBBP and EP300 results in a synergistic transcriptional activation of CYP11A1. {ECO:0000269|PubMed:11349124, ECO:0000269|PubMed:16371131}.",,,DNA binding [GO:0003677]; metal ion binding [GO:0046872]; nuclear progesterone receptor binding [GO:0033142]; nuclear receptor coactivator activity [GO:0030374]; transcription coactivator activity [GO:0003713]; transcription coactivator binding [GO:0001223]; transcription corepressor activity [GO:0003714],,
CYP11A1,Q9NZI7,Upstream-binding protein 1 (Transcription factor LBP-1),LBP1,"FUNCTION: Functions as a transcriptional activator in a promoter context-dependent manner. Modulates the placental expression of CYP11A1. Involved in regulation of the alpha-globin gene in erythroid cells. Activation of the alpha-globin promoter in erythroid cells is via synergistic interaction with TFCP2 (By similarity). Involved in regulation of the alpha-globin gene in erythroid cells. Binds strongly to sequences around the HIV-1 initiation site and weakly over the TATA-box. Represses HIV-1 transcription by inhibiting the binding of TFIID to the TATA-box. {ECO:0000250, ECO:0000269|PubMed:10644752, ECO:0000269|PubMed:2006421, ECO:0000269|PubMed:8114710}.",,,"DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]",,
CYP11A1,Q9NZI6,Transcription factor CP2-like protein 1 (CP2-related transcriptional repressor 1) (CRTR-1) (Transcription factor LBP-9),CRTR1 LBP9,"FUNCTION: Transcription factor that facilitates establishment and maintenance of pluripotency in embryonic stem cells (ESCs) (PubMed:25215486, PubMed:26906118). With KLF2, acts as the major effector of self-renewal that mediates induction of pluripotency downstream of LIF/STAT3 and Wnt/beta-catenin signaling (By similarity). Required for normal duct development in the salivary gland and kidney (By similarity). Coordinates the development of the kidney collecting ducts intercalated (IC) and principal (PC) cells, which regulate acid-base and salt-water homeostasis, respectively (By similarity). Regulates the expression of IC genes including subunits B1 and D2 of the V-ATPase complex, OXGR1, CA12, SLC4A1, AQP6 and IC-specific transcription factor FOXI1 (By similarity). Regulates also the expression of JAG1 and subsequent notch signaling in the collecting duct (By similarity). JAG1 initiates notch signaling in PCs but inhibits notch signaling in ICs (By similarity). Acts as a transcriptional suppressor that may suppress UBP1-mediated transcriptional activation (By similarity). Modulates the placental expression of CYP11A1 (PubMed:10644752). {ECO:0000250|UniProtKB:Q3UNW5, ECO:0000269|PubMed:10644752, ECO:0000269|PubMed:25215486, ECO:0000269|PubMed:26906118}.",,,"DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]",,
CYP11A1,P08949,Neuromedin-B [Cleaved into: Neuromedin-B-32; Neuromedin-B],,"FUNCTION: Stimulates smooth muscle contraction (By similarity). Induces sighing by acting directly on the pre-Botzinger complex, a cluster of several thousand neurons in the ventrolateral medulla responsible for inspiration during respiratory activity (By similarity). Contributes to the induction of sneezing following exposure to chemical irritants or allergens which causes release of NMB by nasal sensory neurons and activation of NMBR-expressing neurons in the sneeze-evoking region of the brainstem (By similarity). These in turn activate neurons of the caudal ventral respiratory group, giving rise to the sneezing response (By similarity). Contributes to induction of acute itch, possibly through activation of the NMBR receptor on dorsal root ganglion neurons (By similarity). Increases expression of NMBR and steroidogenic mediators STAR, CYP11A1 and HSD3B1 in Leydig cells, induces secretion of testosterone by Leydig cells and also promotes Leydig cell proliferation (By similarity). Plays a role in the innate immune response to influenza A virus infection by enhancing interferon alpha expression and reducing expression of IL6 (PubMed:31601264). Plays a role in CSF1-induced proliferation of osteoclast precursors by contributing to the positive regulation of the expression of the CSF1 receptor CSF1R (By similarity). {ECO:0000250|UniProtKB:P01297, ECO:0000250|UniProtKB:Q9CR53, ECO:0000269|PubMed:31601264}.",,,hormone activity [GO:0005179]; neuromedin B receptor binding [GO:0031710]; neuropeptide hormone activity [GO:0005184],,
CYP11A1,Q6P4F2,"Ferredoxin-2, mitochondrial (Adrenodoxin-like protein) (Ferredoxin-1-like protein)",FDX1L,"FUNCTION: Electron donor, of the core iron-sulfur cluster (ISC) assembly complex, that acts to reduce the persulfide into sulfide during [2Fe-2S] clusters assembly on the scaffolding protein ISCU (PubMed:28001042). The core iron-sulfur cluster (ISC) assembly complex is involved in the de novo synthesis of a [2Fe-2S] cluster, the first step of the mitochondrial iron-sulfur protein biogenesis. This process is initiated by the cysteine desulfurase complex (NFS1:LYRM4:NDUFAB1) that produces persulfide which is delivered on the scaffold protein ISCU in a FXN-dependent manner. Then this complex is stabilized by FDX2 which provides reducing equivalents to accomplish the [2Fe-2S] cluster assembly. Finally, the [2Fe-2S] cluster is transferred from ISCU to chaperone proteins, including HSCB, HSPA9 and GLRX5 (By similarity). {ECO:0000250|UniProtKB:Q9H1K1, ECO:0000269|PubMed:28001042}.",,,"2 iron, 2 sulfur cluster binding [GO:0051537]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]","DISEASE: Mitochondrial myopathy, episodic, with optic atrophy and reversible leukoencephalopathy (MEOAL) [MIM:251900]: An autosomal recessive neuromuscular disorder characterized by childhood onset of recurrent episodes of proximal weakness and myalgia often precipitated by exercise, infections or low temperature. Additional features are optic atrophy, axonal polyneuropathy, and reversible or partially reversible leukoencephalopathy. {ECO:0000269|PubMed:24281368, ECO:0000269|PubMed:30010796}. Note=The disease is caused by variants affecting the gene represented in this entry.",
CYP11A1,P22570,"NADPH:adrenodoxin oxidoreductase, mitochondrial (AR) (Adrenodoxin reductase) (EC 1.18.1.6) (Ferredoxin--NADP(+) reductase) (Ferredoxin reductase)",ADXR,"FUNCTION: Serves as the first electron transfer protein in all the mitochondrial P450 systems including cholesterol side chain cleavage in all steroidogenic tissues, steroid 11-beta hydroxylation in the adrenal cortex, 25-OH-vitamin D3-24 hydroxylation in the kidney, and sterol C-27 hydroxylation in the liver. {ECO:0000250|UniProtKB:P08165}.",,PATHWAY: Steroid metabolism; cholesterol metabolism. {ECO:0000250|UniProtKB:P08165}.,ferredoxin-NADP+ reductase activity [GO:0004324]; NADPH-adrenodoxin reductase activity [GO:0015039],"DISEASE: Auditory neuropathy and optic atrophy (ANOA) [MIM:617717]: An autosomal recessive disease characterized by hearing loss, visual impairment and optic atrophy, with onset in the first or second decades of life. Optic atrophy is caused by degeneration of nerve fibers which arise in the retina and converge to form the optic disk, optic nerve, optic chiasm and optic tracts. {ECO:0000269|PubMed:28965846}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Multiple mitochondrial dysfunctions syndrome 9B (MMDS9B) [MIM:620887]: An autosomal recessive disorder characterized by optic and/or auditory neuropathy with onset in the first two decades of life, in some cases associated with developmental delay or regression, global hypotonia, pyramidal, cerebellar signs, and seizures. {ECO:0000269|PubMed:29040572, ECO:0000269|PubMed:30250212, ECO:0000269|PubMed:33348459, ECO:0000269|PubMed:37046037, ECO:0000269|PubMed:37481223}. Note=The disease is caused by variants affecting the gene represented in this entry.",
CYP11A1,Q9NZ94,Neuroligin-3 (Gliotactin homolog),KIAA1480 NL3,"FUNCTION: Cell surface protein involved in cell-cell-interactions via its interactions with neurexin family members. Plays a role in synapse function and synaptic signal transmission, and may mediate its effects by clustering other synaptic proteins. May promote the initial formation of synapses, but is not essential for this. May also play a role in glia-glia or glia-neuron interactions in the developing peripheral nervous system (By similarity). {ECO:0000250, ECO:0000269|PubMed:15620359}.",,,cell adhesion molecule binding [GO:0050839]; neurexin family protein binding [GO:0042043]; scaffold protein binding [GO:0097110]; signaling receptor activity [GO:0038023],"DISEASE: Autism, X-linked 1 (AUTSX1) [MIM:300425]: A complex multifactorial, pervasive developmental disorder characterized by impairments in reciprocal social interaction and communication, restricted and stereotyped patterns of interests and activities, and the presence of developmental abnormalities by 3 years of age. Most individuals with autism also manifest moderate intellectual disability. {ECO:0000269|PubMed:12669065}. Note=Disease susceptibility is associated with variants affecting the gene represented in this entry.",
CYP11A1,Q9H422,Homeodomain-interacting protein kinase 3 (EC 2.7.11.1) (Androgen receptor-interacting nuclear protein kinase) (ANPK) (Fas-interacting serine/threonine-protein kinase) (FIST) (Homolog of protein kinase YAK1),DYRK6 FIST3 PKY,"FUNCTION: Serine/threonine-protein kinase involved in transcription regulation, apoptosis and steroidogenic gene expression. Phosphorylates JUN and RUNX2. Seems to negatively regulate apoptosis by promoting FADD phosphorylation. Enhances androgen receptor-mediated transcription. May act as a transcriptional corepressor for NK homeodomain transcription factors. The phosphorylation of NR5A1 activates SF1 leading to increased steroidogenic gene expression upon cAMP signaling pathway stimulation. In osteoblasts, supports transcription activation: phosphorylates RUNX2 that synergizes with SPEN/MINT to enhance FGFR2-mediated activation of the osteocalcin FGF-responsive element (OCFRE). {ECO:0000269|PubMed:14766760, ECO:0000269|PubMed:17210646}.","ACT_SITE 322; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027""",,3-phosphoinositide-dependent protein kinase activity [GO:0004676]; AMP-activated protein kinase activity [GO:0004679]; ATP binding [GO:0005524]; DNA-dependent protein kinase activity [GO:0004677]; eukaryotic translation initiation factor 2alpha kinase activity [GO:0004694]; histone H2AS1 kinase activity [GO:0044024]; histone H2AS121 kinase activity [GO:0072371]; histone H2AT120 kinase activity [GO:1990244]; histone H2AXS139 kinase activity [GO:0035979]; histone H2BS14 kinase activity [GO:0044025]; histone H2BS36 kinase activity [GO:0140823]; histone H3S10 kinase activity [GO:0035175]; histone H3S28 kinase activity [GO:0044022]; histone H3S57 kinase activity [GO:0140855]; histone H3T11 kinase activity [GO:0035402]; histone H3T3 kinase activity [GO:0072354]; histone H3T45 kinase activity [GO:0140857]; histone H3T6 kinase activity [GO:0035403]; histone H4S1 kinase activity [GO:0044023]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein tyrosine kinase activity [GO:0004713]; Rho-dependent protein serine/threonine kinase activity [GO:0072518]; ribosomal protein S6 kinase activity [GO:0004711],,CHEMBL4577;
CYP11A1,Q07973,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial (24-OHase) (Vitamin D(3) 24-hydroxylase) (EC 1.14.15.16) (Cytochrome P450 24A1) (Cytochrome P450-CC24)",CYP24,"FUNCTION: A cytochrome P450 monooxygenase with a key role in vitamin D catabolism and calcium homeostasis. Via C24- and C23-oxidation pathways, catalyzes the inactivation of both the vitamin D precursor calcidiol (25-hydroxyvitamin D(3)) and the active hormone calcitriol (1-alpha,25-dihydroxyvitamin D(3)) (PubMed:11012668, PubMed:15574355, PubMed:16617161, PubMed:24893882, PubMed:29461981, PubMed:8679605). With initial hydroxylation at C-24 (via C24-oxidation pathway), performs a sequential 6-step oxidation of calcitriol leading to the formation of the biliary metabolite calcitroic acid (PubMed:15574355, PubMed:24893882). With initial hydroxylation at C-23 (via C23-oxidation pathway), catalyzes sequential oxidation of calcidiol leading to the formation of 25(OH)D3-26,23-lactone as end product (PubMed:11012668, PubMed:8679605). Preferentially hydroxylates at C-25 other vitamin D active metabolites, such as CYP11A1-derived secosteroids 20S-hydroxycholecalciferol and 20S,23-dihydroxycholecalciferol (PubMed:25727742). Mechanistically, uses molecular oxygen inserting one oxygen atom into a substrate, and reducing the second into a water molecule, with two electrons provided by NADPH via FDXR/adrenodoxin reductase and FDX1/adrenodoxin (PubMed:8679605). {ECO:0000269|PubMed:11012668, ECO:0000269|PubMed:15574355, ECO:0000269|PubMed:16617161, ECO:0000269|PubMed:24893882, ECO:0000269|PubMed:25727742, ECO:0000269|PubMed:29461981, ECO:0000269|PubMed:8679605}.",,,"1-alpha,25-dihydroxyvitamin D3 23-hydroxylase activity [GO:0062181]; 1-alpha,25-dihydroxyvitamin D3 24-hydroxylase activity [GO:0030342]; 25-hydroxycholecalciferol-23-hydroxylase activity [GO:0062180]; 25-hydroxycholecalciferol-24-hydroxylase activity [GO:0008403]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; vitamin D 25-hydroxylase activity [GO:0070643]","DISEASE: Hypercalcemia, infantile, 1 (HCINF1) [MIM:143880]: A disorder characterized by abnormally high level of calcium in the blood, failure to thrive, vomiting, dehydration, and nephrocalcinosis. {ECO:0000269|PubMed:21675912}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4521;
CYP11A1,O00327,Basic helix-loop-helix ARNT-like protein 1 (Aryl hydrocarbon receptor nuclear translocator-like protein 1) (Basic-helix-loop-helix-PAS protein MOP3) (Brain and muscle ARNT-like 1) (Class E basic helix-loop-helix protein 5) (bHLHe5) (Member of PAS protein 3) (PAS domain-containing protein 3) (bHLH-PAS protein JAP3),ARNTL BHLHE5 MOP3 PASD3,"FUNCTION: Transcriptional activator which forms a core component of the circadian clock. The circadian clock, an internal time-keeping system, regulates various physiological processes through the generation of approximately 24 hour circadian rhythms in gene expression, which are translated into rhythms in metabolism and behavior. It is derived from the Latin roots 'circa' (about) and 'diem' (day) and acts as an important regulator of a wide array of physiological functions including metabolism, sleep, body temperature, blood pressure, endocrine, immune, cardiovascular, and renal function. Consists of two major components: the central clock, residing in the suprachiasmatic nucleus (SCN) of the brain, and the peripheral clocks that are present in nearly every tissue and organ system. Both the central and peripheral clocks can be reset by environmental cues, also known as Zeitgebers (German for 'timegivers'). The predominant Zeitgeber for the central clock is light, which is sensed by retina and signals directly to the SCN. The central clock entrains the peripheral clocks through neuronal and hormonal signals, body temperature and feeding-related cues, aligning all clocks with the external light/dark cycle. Circadian rhythms allow an organism to achieve temporal homeostasis with its environment at the molecular level by regulating gene expression to create a peak of protein expression once every 24 hours to control when a particular physiological process is most active with respect to the solar day. Transcription and translation of core clock components (CLOCK, NPAS2, BMAL1, BMAL2, PER1, PER2, PER3, CRY1 and CRY2) plays a critical role in rhythm generation, whereas delays imposed by post-translational modifications (PTMs) are important for determining the period (tau) of the rhythms (tau refers to the period of a rhythm and is the length, in time, of one complete cycle). A diurnal rhythm is synchronized with the day/night cycle, while the ultradian and infradian rhythms have a period shorter and longer than 24 hours, respectively. Disruptions in the circadian rhythms contribute to the pathology of cardiovascular diseases, cancer, metabolic syndromes and aging. A transcription/translation feedback loop (TTFL) forms the core of the molecular circadian clock mechanism. Transcription factors, CLOCK or NPAS2 and BMAL1 or BMAL2, form the positive limb of the feedback loop, act in the form of a heterodimer and activate the transcription of core clock genes and clock-controlled genes (involved in key metabolic processes), harboring E-box elements (5'-CACGTG-3') within their promoters. The core clock genes: PER1/2/3 and CRY1/2 which are transcriptional repressors form the negative limb of the feedback loop and interact with the CLOCK|NPAS2-BMAL1|BMAL2 heterodimer inhibiting its activity and thereby negatively regulating their own expression. This heterodimer also activates nuclear receptors NR1D1/2 and RORA/B/G, which form a second feedback loop and which activate and repressBMAL1 transcription, respectively.BMAL1 positively regulates myogenesis and negatively regulates adipogenesis via the transcriptional control of the genes of the canonical Wnt signaling pathway. Plays a role in normal pancreatic beta-cell function; regulates glucose-stimulated insulin secretion via the regulation of antioxidant genes NFE2L2/NRF2 and its targets SESN2, PRDX3, CCLC and CCLM. Negatively regulates the mTORC1 signaling pathway; regulates the expression of MTOR and DEPTOR. Controls diurnal oscillations of Ly6C inflammatory monocytes; rhythmic recruitment of the PRC2 complex imparts diurnal variation to chemokine expression that is necessary to sustain Ly6C monocyte rhythms. Regulates the expression of HSD3B2, STAR, PTGS2, CYP11A1, CYP19A1 and LHCGR in the ovary and also the genes involved in hair growth. Plays an important role in adult hippocampal neurogenesis by regulating the timely entry of neural stem/progenitor cells (NSPCs) into the cell cycle and the number of cell divisions that take place prior to cell-cycle exit. Regulates the circadian expression of CIART and KLF11. The CLOCK-BMAL1 heterodimer regulates the circadian expression of SERPINE1/PAI1, VWF, B3, CCRN4L/NOC, NAMPT, DBP, MYOD1, PPARGC1A, PPARGC1B, SIRT1, GYS2, F7, NGFR, GNRHR, BHLHE40/DEC1, ATF4, MTA1, KLF10 and also genes implicated in glucose and lipid metabolism. Promotes rhythmic chromatin opening, regulating the DNA accessibility of other transcription factors. The NPAS2-BMAL1 heterodimer positively regulates the expression of MAOA, F7 and LDHA and modulates the circadian rhythm of daytime contrast sensitivity by regulating the rhythmic expression of adenylate cyclase type 1 (ADCY1) in the retina. The preferred binding motif for the CLOCK-BMAL1 heterodimer is 5'-CACGTGA-3', which contains a flanking adenine nucleotide at the 3-prime end of the canonical 6-nucleotide E-box sequence (PubMed:23229515). CLOCK specifically binds to the half-site 5'-CAC-3', while BMAL1 binds to the half-site 5'-GTGA-3' (PubMed:23229515). The CLOCK-BMAL1 heterodimer also recognizes the non-canonical E-box motifs 5'-AACGTGA-3' and 5'-CATGTGA-3' (PubMed:23229515). Essential for the rhythmic interaction of CLOCK with ASS1 and plays a critical role in positively regulating CLOCK-mediated acetylation of ASS1 (PubMed:28985504). Plays a role in protecting against lethal sepsis by limiting the expression of immune checkpoint protein CD274 in macrophages in a PKM2-dependent manner (By similarity). Regulates the diurnal rhythms of skeletal muscle metabolism via transcriptional activation of genes promoting triglyceride synthesis (DGAT2) and metabolic efficiency (COQ10B) (By similarity). {ECO:0000250|UniProtKB:Q9WTL8, ECO:0000269|PubMed:11441146, ECO:0000269|PubMed:12738229, ECO:0000269|PubMed:18587630, ECO:0000269|PubMed:23785138, ECO:0000269|PubMed:23955654, ECO:0000269|PubMed:24005054, ECO:0000269|PubMed:28985504}.; FUNCTION: (Microbial infection) Regulates SARS coronavirus-2/SARS-CoV-2 entry and replication in lung epithelial cells probably through the post-transcriptional regulation of ACE2 and interferon-stimulated gene expression. {ECO:0000269|PubMed:34545347}.",,,"aryl hydrocarbon receptor binding [GO:0017162]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription factor binding [GO:0140297]; E-box binding [GO:0070888]; Hsp90 protein binding [GO:0051879]; protein dimerization activity [GO:0046983]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; sequence-specific double-stranded DNA binding [GO:1990837]; transcription cis-regulatory region binding [GO:0000976]; transcription coregulator activity [GO:0003712]",,
