Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
LCLAT1,C9JA02,Lysocardiolipin acyltransferase 1,,,,,acyltransferase activity [GO:0016746],,
LCLAT1,C9JXY8,Lysocardiolipin acyltransferase 1,,,,,acyltransferase activity [GO:0016746],,
APEH,P13798,Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase) (Oxidized protein hydrolase) (OPH),D3F15S2 D3S48E DNF15S2,"FUNCTION: This enzyme catalyzes the hydrolysis of the N-terminal peptide bond of an N-acetylated peptide to generate an N-acetylated amino acid and a peptide with a free N-terminus (PubMed:10719179, PubMed:1740429, PubMed:2006156). It preferentially cleaves off Ac-Ala, Ac-Met and Ac-Ser (By similarity). Also, involved in the degradation of oxidized and glycated proteins (PubMed:10719179). {ECO:0000250|UniProtKB:P13676, ECO:0000269|PubMed:10719179, ECO:0000269|PubMed:1740429, ECO:0000269|PubMed:2006156}.","ACT_SITE 587; /note=""Charge relay system""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU10084, ECO:0000269|PubMed:1740429""; ACT_SITE 675; /note=""Charge relay system""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU10084""; ACT_SITE 707; /note=""Charge relay system""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU10084, ECO:0000269|PubMed:1740429""",,identical protein binding [GO:0042802]; omega peptidase activity [GO:0008242]; RNA binding [GO:0003723]; serine-type endopeptidase activity [GO:0004252],,CHEMBL1741174;
APEH,P53990,IST1 homolog (hIST1) (Charged multivesicular body protein 8) (CHMP8) (Putative MAPK-activating protein PM28),KIAA0174,"FUNCTION: ESCRT-III-like protein involved in cytokinesis, nuclear envelope reassembly and endosomal tubulation (PubMed:19129479, PubMed:26040712, PubMed:28242692). Is required for efficient abscission during cytokinesis (PubMed:19129479). Involved in recruiting VPS4A and/or VPS4B to the midbody of dividing cells (PubMed:19129479, PubMed:19129480). During late anaphase, involved in nuclear envelope reassembly and mitotic spindle disassembly together with the ESCRT-III complex: IST1 acts by mediating the recruitment of SPAST to the nuclear membrane, leading to microtubule severing (PubMed:26040712). Recruited to the reforming nuclear envelope (NE) during anaphase by LEMD2 (PubMed:28242692). Regulates early endosomal tubulation together with the ESCRT-III complex by mediating the recruitment of SPAST (PubMed:23897888). {ECO:0000269|PubMed:19129479, ECO:0000269|PubMed:19129480, ECO:0000269|PubMed:23897888, ECO:0000269|PubMed:26040712, ECO:0000269|PubMed:28242692}.",,,cadherin binding [GO:0045296]; identical protein binding [GO:0042802]; MIT domain binding [GO:0090541]; protein domain specific binding [GO:0019904]; protein-containing complex binding [GO:0044877],,
APEH,O00214,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),,"FUNCTION: Beta-galactoside-binding lectin that acts as a sensor of membrane damage caused by infection and restricts the proliferation of infecting pathogens by targeting them for autophagy (PubMed:22246324, PubMed:28077878). Detects membrane rupture by binding beta-galactoside ligands located on the lumenal side of the endosome membrane; these ligands becoming exposed to the cytoplasm following rupture (PubMed:22246324, PubMed:28077878). Restricts infection by initiating autophagy via interaction with CALCOCO2/NDP52 (PubMed:22246324, PubMed:28077878). Required to restrict infection of bacterial invasion such as S.typhimurium (PubMed:22246324). Also required to restrict infection of Picornaviridae viruses (PubMed:28077878). Has a marked preference for 3'-O-sialylated and 3'-O-sulfated glycans (PubMed:21288902). {ECO:0000269|PubMed:21288902, ECO:0000269|PubMed:22246324, ECO:0000269|PubMed:28077878}.",,,carbohydrate binding [GO:0030246]; integrin binding [GO:0005178],,CHEMBL5475;
APEH,C9JIF9,Acylamino-acid-releasing enzyme (EC 3.4.19.1) (Acyl-peptide hydrolase) (Acylaminoacyl-peptidase),,"FUNCTION: This enzyme catalyzes the hydrolysis of the N-terminal peptide bond of an N-acetylated peptide to generate an N-acetylated amino acid and a peptide with a free N-terminus. It preferentially cleaves off Ac-Ala, Ac-Met and Ac-Ser. Also, involved in the degradation of oxidized and glycated proteins. {ECO:0000256|ARBA:ARBA00045885}.",,,omega peptidase activity [GO:0008242]; serine-type endopeptidase activity [GO:0004252],,
APEH,H7C393,Acylaminoacyl-peptide hydrolase,,,,,hydrolase activity [GO:0016787],,
APEH,H7C1U0,Acylaminoacyl-peptide hydrolase,,,,,hydrolase activity [GO:0016787],,
APEH,C9JLK2,Acylaminoacyl-peptide hydrolase,,,,,hydrolase activity [GO:0016787],,
APEH,F8WEH5,Acylaminoacyl-peptide hydrolase,,,,,,,
APEH,H0YFE5,Acylaminoacyl-peptide hydrolase,,,,,,,
APEH,F8WBC4,Acylaminoacyl-peptide hydrolase,,,,,,,
APEH,H7C273,Acylaminoacyl-peptide hydrolase,,,,,,,
NR3C1,P04150,Glucocorticoid receptor (GR) (Nuclear receptor subfamily 3 group C member 1),GRL,"FUNCTION: Receptor for glucocorticoids (GC) (PubMed:27120390, PubMed:37478846). Has a dual mode of action: as a transcription factor that binds to glucocorticoid response elements (GRE), both for nuclear and mitochondrial DNA, and as a modulator of other transcription factors (PubMed:28139699). Affects inflammatory responses, cellular proliferation and differentiation in target tissues. Involved in chromatin remodeling (PubMed:9590696). Plays a role in rapid mRNA degradation by binding to the 5' UTR of target mRNAs and interacting with PNRC2 in a ligand-dependent manner which recruits the RNA helicase UPF1 and the mRNA-decapping enzyme DCP1A, leading to RNA decay (PubMed:25775514). Could act as a coactivator for STAT5-dependent transcription upon growth hormone (GH) stimulation and could reveal an essential role of hepatic GR in the control of body growth (By similarity). {ECO:0000250|UniProtKB:P06537, ECO:0000269|PubMed:25775514, ECO:0000269|PubMed:27120390, ECO:0000269|PubMed:28139699, ECO:0000269|PubMed:37478846, ECO:0000269|PubMed:9590696}.; FUNCTION: [Isoform Alpha]: Has transcriptional activation and repression activity (PubMed:11435610, PubMed:15769988, PubMed:15866175, PubMed:17635946, PubMed:19141540, PubMed:19248771, PubMed:20484466, PubMed:21664385, PubMed:23820903). Mediates glucocorticoid-induced apoptosis (PubMed:23303127). Promotes accurate chromosome segregation during mitosis (PubMed:25847991). May act as a tumor suppressor (PubMed:25847991). May play a negative role in adipogenesis through the regulation of lipolytic and antilipogenic gene expression (By similarity). {ECO:0000250|UniProtKB:P06537, ECO:0000269|PubMed:11435610, ECO:0000269|PubMed:15769988, ECO:0000269|PubMed:15866175, ECO:0000269|PubMed:17635946, ECO:0000269|PubMed:19141540, ECO:0000269|PubMed:19248771, ECO:0000269|PubMed:20484466, ECO:0000269|PubMed:21664385, ECO:0000269|PubMed:23303127, ECO:0000269|PubMed:23820903, ECO:0000269|PubMed:25847991}.; FUNCTION: [Isoform Beta]: Acts as a dominant negative inhibitor of isoform Alpha (PubMed:20484466, PubMed:7769088, PubMed:8621628). Has intrinsic transcriptional activity independent of isoform Alpha when both isoforms are coexpressed (PubMed:19248771, PubMed:26711253). Loses this transcription modulator function on its own (PubMed:20484466). Has no hormone-binding activity (PubMed:8621628). May play a role in controlling glucose metabolism by maintaining insulin sensitivity (By similarity). Reduces hepatic gluconeogenesis through down-regulation of PEPCK in an isoform Alpha-dependent manner (PubMed:26711253). Directly regulates STAT1 expression in isoform Alpha-independent manner (PubMed:26711253). {ECO:0000250|UniProtKB:P06537, ECO:0000269|PubMed:19248771, ECO:0000269|PubMed:20484466, ECO:0000269|PubMed:26711253, ECO:0000269|PubMed:7769088, ECO:0000269|PubMed:8621628}.; FUNCTION: [Isoform Alpha-2]: Has lower transcriptional activation activity than isoform Alpha. Exerts a dominant negative effect on isoform Alpha trans-repression mechanism (PubMed:20484466).; FUNCTION: [Isoform GR-P]: Increases activity of isoform Alpha. {ECO:0000269|PubMed:11358809}.; FUNCTION: [Isoform Alpha-B]: More effective than isoform Alpha in transcriptional activation, but not repression activity. {ECO:0000269|PubMed:11435610, ECO:0000269|PubMed:15866175}.; FUNCTION: [Isoform 10]: Has transcriptional activation activity. {ECO:0000269|PubMed:20484466}.; FUNCTION: [Isoform Alpha-C1]: Has transcriptional activation activity. {ECO:0000269|PubMed:15866175}.; FUNCTION: [Isoform Alpha-C2]: Has transcriptional activation activity. {ECO:0000269|PubMed:15866175}.; FUNCTION: [Isoform Alpha-C3]: Has highest transcriptional activation activity of all isoforms created by alternative initiation (PubMed:15866175, PubMed:23820903). Has transcriptional repression activity (PubMed:23303127). Mediates glucocorticoid-induced apoptosis (PubMed:23303127, PubMed:23820903). {ECO:0000269|PubMed:15866175, ECO:0000269|PubMed:23303127, ECO:0000269|PubMed:23820903}.; FUNCTION: [Isoform Alpha-D1]: Has transcriptional activation activity. {ECO:0000269|PubMed:15866175}.; FUNCTION: [Isoform Alpha-D2]: Has transcriptional activation activity. {ECO:0000269|PubMed:15866175}.; FUNCTION: [Isoform Alpha-D3]: Has lowest transcriptional activation activity of all isoforms created by alternative initiation (PubMed:15866175, PubMed:23820903). Has transcriptional repression activity (PubMed:23303127). {ECO:0000269|PubMed:15866175, ECO:0000269|PubMed:23303127, ECO:0000269|PubMed:23820903}.",,,"core promoter sequence-specific DNA binding [GO:0001046]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; estrogen response element binding [GO:0034056]; Hsp90 protein binding [GO:0051879]; identical protein binding [GO:0042802]; nuclear glucocorticoid receptor activity [GO:0004883]; nuclear receptor activity [GO:0004879]; protein kinase binding [GO:0019901]; RNA binding [GO:0003723]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific double-stranded DNA binding [GO:1990837]; steroid binding [GO:0005496]; steroid hormone binding [GO:1990239]; TBP-class protein binding [GO:0017025]; zinc ion binding [GO:0008270]","DISEASE: Glucocorticoid resistance, generalized (GCCR) [MIM:615962]: An autosomal dominant disease characterized by increased plasma cortisol concentration and high urinary free cortisol, resistance to adrenal suppression by dexamethasone, and the absence of Cushing syndrome typical signs. Clinical features include hypoglycemia, hypertension, metabolic alkalosis, chronic fatigue and profound anxiety. {ECO:0000269|PubMed:11589680, ECO:0000269|PubMed:11701741, ECO:0000269|PubMed:12050230, ECO:0000269|PubMed:15769988, ECO:0000269|PubMed:1704018, ECO:0000269|PubMed:17635946, ECO:0000269|PubMed:20335448, ECO:0000269|PubMed:21362280, ECO:0000269|PubMed:23426617, ECO:0000269|PubMed:24483153, ECO:0000269|PubMed:26031419, ECO:0000269|PubMed:26541474, ECO:0000269|PubMed:27120390, ECO:0000269|PubMed:7683692}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL2034;
NR3C1,F1D8N4,Glucocorticoid receptor (Nuclear receptor subfamily 3 group C member 1),,,,,identical protein binding [GO:0042802]; nuclear glucocorticoid receptor activity [GO:0004883]; protein kinase binding [GO:0019901]; sequence-specific double-stranded DNA binding [GO:1990837]; steroid binding [GO:0005496]; zinc ion binding [GO:0008270],,
NR3C1,P48552,Nuclear receptor-interacting protein 1 (Nuclear factor RIP140) (Receptor-interacting protein 140),,"FUNCTION: Modulates transcriptional activation by steroid receptors such as NR3C1, NR3C2 and ESR1. Also modulates transcriptional repression by nuclear hormone receptors. Positive regulator of the circadian clock gene expression: stimulates transcription of BMAL1, CLOCK and CRY1 by acting as a coactivator for RORA and RORC. Involved in the regulation of ovarian function (By similarity). Plays a role in renal development (PubMed:28381549). {ECO:0000250|UniProtKB:Q8CBD1, ECO:0000269|PubMed:10364267, ECO:0000269|PubMed:11509661, ECO:0000269|PubMed:11518808, ECO:0000269|PubMed:12554755, ECO:0000269|PubMed:15060175, ECO:0000269|PubMed:21628546, ECO:0000269|PubMed:28381549, ECO:0000269|PubMed:7641693}.",,,histone deacetylase binding [GO:0042826]; nuclear estrogen receptor binding [GO:0030331]; nuclear glucocorticoid receptor binding [GO:0035259]; nuclear receptor binding [GO:0016922]; nuclear retinoid X receptor binding [GO:0046965]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; signaling receptor binding [GO:0005102]; transcription coactivator activity [GO:0003713]; transcription corepressor activity [GO:0003714],"DISEASE: Congenital anomalies of kidney and urinary tract 3 (CAKUT3) [MIM:618270]: A disorder encompassing a broad spectrum of renal and urinary tract malformations that include renal agenesis, kidney hypodysplasia, multicystic kidney dysplasia, duplex collecting system, posterior urethral valves and ureter abnormalities. Congenital anomalies of kidney and urinary tract are the commonest cause of chronic kidney disease in children. CAKUT3 inheritance is autosomal dominant. {ECO:0000269|PubMed:28381549, ECO:0000269|PubMed:30143558}. Note=The disease is caused by variants affecting the gene represented in this entry.",
NR3C1,P51532,Transcription activator BRG1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA4) (BRG1-associated factor 190A) (BAF190A) (Mitotic growth and transcription activator) (Protein BRG-1) (Protein brahma homolog 1) (SNF2-beta) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4),BAF190A BRG1 SNF2B SNF2L4,"FUNCTION: Involved in transcriptional activation and repression of select genes by chromatin remodeling (alteration of DNA-nucleosome topology). Component of SWI/SNF chromatin remodeling complexes that carry out key enzymatic activities, changing chromatin structure by altering DNA-histone contacts within a nucleosome in an ATP-dependent manner. Component of the CREST-BRG1 complex, a multiprotein complex that regulates promoter activation by orchestrating the calcium-dependent release of a repressor complex and the recruitment of an activator complex. In resting neurons, transcription of the c-FOS promoter is inhibited by SMARCA4-dependent recruitment of a phospho-RB1-HDAC repressor complex. Upon calcium influx, RB1 is dephosphorylated by calcineurin, which leads to release of the repressor complex. At the same time, there is increased recruitment of CREBBP to the promoter by a CREST-dependent mechanism, which leads to transcriptional activation. The CREST-BRG1 complex also binds to the NR2B promoter, and activity-dependent induction of NR2B expression involves the release of HDAC1 and recruitment of CREBBP. Belongs to the neural progenitors-specific chromatin remodeling complex (npBAF complex) and the neuron-specific chromatin remodeling complex (nBAF complex). During neural development, a switch from a stem/progenitor to a postmitotic chromatin remodeling mechanism occurs as neurons exit the cell cycle and become committed to their adult state. The transition from proliferating neural stem/progenitor cells to postmitotic neurons requires a switch in subunit composition of the npBAF and nBAF complexes. As neural progenitors exit mitosis and differentiate into neurons, npBAF complexes which contain ACTL6A/BAF53A and PHF10/BAF45A, are exchanged for homologous alternative ACTL6B/BAF53B and DPF1/BAF45B or DPF3/BAF45C subunits in neuron-specific complexes (nBAF). The npBAF complex is essential for the self-renewal/proliferative capacity of the multipotent neural stem cells. The nBAF complex along with CREST plays a role regulating the activity of genes essential for dendrite growth. SMARCA4/BAF190A may promote neural stem cell self-renewal/proliferation by enhancing Notch-dependent proliferative signals, while concurrently making the neural stem cell insensitive to SHH-dependent differentiating cues (By similarity). Acts as a corepressor of ZEB1 to regulate E-cadherin transcription and is required for induction of epithelial-mesenchymal transition (EMT) by ZEB1. Binds via DLX1 to enhancers located in the intergenic region between DLX5 and DLX6 and this binding is stabilized by the long non-coding RNA (lncRNA) Evf2 (By similarity). Binds to RNA in a promiscuous manner (By similarity). Binding to RNAs including lncRNA Evf2 leads to inhibition of SMARCA4 ATPase and chromatin remodeling activities (By similarity). In brown adipose tissue, involved in the regulation of thermogenic genes expression (By similarity). {ECO:0000250|UniProtKB:Q3TKT4, ECO:0000269|PubMed:19571879, ECO:0000269|PubMed:20418909, ECO:0000269|PubMed:29374058, ECO:0000303|PubMed:22952240, ECO:0000303|PubMed:26601204}.",,,"ATP binding [GO:0005524]; ATP-dependent activity, acting on DNA [GO:0008094]; ATP-dependent chromatin remodeler activity [GO:0140658]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA polymerase binding [GO:0070182]; helicase activity [GO:0004386]; histone binding [GO:0042393]; hydrolase activity [GO:0016787]; nuclear androgen receptor binding [GO:0050681]; nucleosome array spacer activity [GO:0140750]; p53 binding [GO:0002039]; RNA binding [GO:0003723]; Tat protein binding [GO:0030957]; transcription coactivator activity [GO:0003713]; transcription coregulator binding [GO:0001221]; transcription corepressor activity [GO:0003714]","DISEASE: Rhabdoid tumor predisposition syndrome 2 (RTPS2) [MIM:613325]: A familial cancer syndrome predisposing to renal or extrarenal malignant rhabdoid tumors and to a variety of tumors of the central nervous system, including choroid plexus carcinoma, medulloblastoma, and central primitive neuroectodermal tumors. Rhabdoid tumors are the most aggressive and lethal malignancies occurring in early childhood. {ECO:0000269|PubMed:20137775}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Coffin-Siris syndrome 4 (CSS4) [MIM:614609]: A form of Coffin-Siris syndrome, a congenital multiple malformation syndrome with broad phenotypic and genetic variability. Cardinal features are intellectual disability, coarse facial features, hypertrichosis, and hypoplastic or absent fifth digit nails or phalanges. Additional features include malformations of the cardiac, gastrointestinal, genitourinary, and/or central nervous systems. Sucking/feeding difficulties, poor growth, ophthalmologic abnormalities, hearing impairment, and spinal anomalies are common findings. Both autosomal dominant and autosomal recessive inheritance patterns have been reported. {ECO:0000269|PubMed:22426308}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Otosclerosis 12 (OTSC12) [MIM:620792]: A form of otosclerosis, a pathological condition of the ear characterized by formation of spongy bone in the labyrinth capsule, especially in front of and posterior to the footplate of the stapes, resulting in conductive hearing impairment. Cochlear otosclerosis may also develop, resulting in sensorineural hearing loss. OTSC12 is an autosomal dominant form with incomplete penetrance. {ECO:0000269|PubMed:37399313}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL3085620;
NR3C1,Q15596,Nuclear receptor coactivator 2 (NCoA-2) (Class E basic helix-loop-helix protein 75) (bHLHe75) (Transcriptional intermediary factor 2) (hTIF2),BHLHE75 SRC2 TIF2,"FUNCTION: Transcriptional coactivator for steroid receptors and nuclear receptors (PubMed:23508108, PubMed:8670870, PubMed:9430642, PubMed:22504882, PubMed:26553876). Coactivator of the steroid binding domain (AF-2) but not of the modulating N-terminal domain (AF-1) (PubMed:23508108, PubMed:8670870, PubMed:9430642). Required with NCOA1 to control energy balance between white and brown adipose tissues (PubMed:23508108, PubMed:8670870, PubMed:9430642). Critical regulator of glucose metabolism regulation, acts as a RORA coactivator to specifically modulate G6PC1 expression (PubMed:23508108, PubMed:8670870, PubMed:9430642). Involved in the positive regulation of the transcriptional activity of the glucocorticoid receptor NR3C1 by sumoylation enhancer RWDD3 (PubMed:23508108). Positively regulates the circadian clock by acting as a transcriptional coactivator for the CLOCK-BMAL1 heterodimer (By similarity). {ECO:0000250|UniProtKB:Q61026, ECO:0000269|PubMed:22504882, ECO:0000269|PubMed:23508108, ECO:0000269|PubMed:26553876, ECO:0000269|PubMed:8670870, ECO:0000269|PubMed:9430642}.",,,aryl hydrocarbon receptor binding [GO:0017162]; chromatin binding [GO:0003682]; nuclear receptor binding [GO:0016922]; nuclear receptor coactivator activity [GO:0030374]; protein dimerization activity [GO:0046983]; protein domain specific binding [GO:0019904]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding [GO:0001162]; transcription coactivator activity [GO:0003713],"DISEASE: Note=Chromosomal aberrations involving NCOA2 may be a cause of acute myeloid leukemias. Inversion inv(8)(p11;q13) generates the KAT6A-NCOA2 oncogene, which consists of the N-terminal part of KAT6A and the C-terminal part of NCOA2/TIF2. KAT6A-NCOA2 binds to CREBBP and disrupts its function in transcription activation. {ECO:0000269|PubMed:12676584, ECO:0000269|PubMed:15657427, ECO:0000269|PubMed:9558366}.",
NR3C1,O43294,Transforming growth factor beta-1-induced transcript 1 protein (Androgen receptor coactivator 55 kDa protein) (Androgen receptor-associated protein of 55 kDa) (Hydrogen peroxide-inducible clone 5 protein) (Hic-5),ARA55,"FUNCTION: Functions as a molecular adapter coordinating multiple protein-protein interactions at the focal adhesion complex and in the nucleus. Links various intracellular signaling modules to plasma membrane receptors and regulates the Wnt and TGFB signaling pathways. May also regulate SLC6A3 and SLC6A4 targeting to the plasma membrane hence regulating their activity. In the nucleus, functions as a nuclear receptor coactivator regulating glucocorticoid, androgen, mineralocorticoid and progesterone receptor transcriptional activity. May play a role in the processes of cell growth, proliferation, migration, differentiation and senescence. May have a zinc-dependent DNA-binding activity. {ECO:0000269|PubMed:10075738, ECO:0000269|PubMed:11463817, ECO:0000269|PubMed:11856738, ECO:0000269|PubMed:12177201, ECO:0000269|PubMed:12445807, ECO:0000269|PubMed:12700349, ECO:0000269|PubMed:15211577, ECO:0000269|PubMed:15561701, ECO:0000269|PubMed:16141357, ECO:0000269|PubMed:16624805, ECO:0000269|PubMed:16803896, ECO:0000269|PubMed:16849583, ECO:0000269|PubMed:17166536, ECO:0000269|PubMed:17233630, ECO:0000269|PubMed:9032249}.",,,I-SMAD binding [GO:0070411]; metal ion binding [GO:0046872]; nuclear androgen receptor binding [GO:0050681]; Roundabout binding [GO:0048495]; transcription coactivator activity [GO:0003713],,
